municipio,provincia,municipio_nombre_humano,lat,lon,kms_capital_provincia
Alcaracejos,Córdoba,Alcaracejos,38.388306,-4.967311,71.369848
Almedinilla,Córdoba,Almedinilla,37.439118,-4.091527,111.941572
Almodóvar del Río,Córdoba,Almodóvar del Río,37.811909,-5.017899,23.738726
Añora,Córdoba,Añora,38.410044,-4.898364,78.86348
Baena,Córdoba,Baena,37.619107,-4.322362,61.827873999999994
Belalcázar,Córdoba,Belalcázar,38.575153,-5.166332,99.827632
Belmez,Córdoba,Belmez,38.271949,-5.208001,68.67597199999999
Benamejí,Córdoba,Benamejí,37.268628,-4.540782,87.88715499999999
Blázquez (Los),Córdoba,Los Blázquez,38.425168,-5.455145,98.58844400000001
Bujalance,Córdoba,Bujalance,37.894767,-4.379447,44.138783
Cabra,Córdoba,Cabra,37.4735,-4.441519,79.62334299999999
Cañete de las Torres,Córdoba,Cañete de las Torres,37.867096,-4.319282,50.001068999999994
Carcabuey,Córdoba,Carcabuey,37.44265,-4.274668,94.683291
Cardeña,Córdoba,Cardeña,38.270001,-4.322242,76.246026
Carlota (La),Córdoba,La Carlota,37.66573,-4.935194,33.723665999999994
Carpio (El),Córdoba,El Carpio,37.942947,-4.493571,30.063257999999998
Castro del Río,Córdoba,Castro del Río,37.688825,-4.479211,43.811690000000006
Conquista,Córdoba,Conquista,38.4,-4.5,102.95377
Córdoba,Córdoba,Córdoba,37.888138,-4.780309,0.0
Doña Mencía,Córdoba,Doña Mencía,37.55293,-4.356177,92.278963
Dos Torres,Córdoba,Dos Torres,38.445296,-4.89489,80.93124800000001
Encinas Reales,Córdoba,Encinas Reales,37.274432,-4.489236,83.34375999999999
Espejo,Córdoba,Espejo,38.001032,-4.771112,17.672748
Espiel,Córdoba,Espiel,38.188339,-5.022331,48.294983
Fernán-Núñez,Córdoba,Fernán-Núñez,37.671881,-4.72529,29.320134999999997
Fuente Carreteros,Córdoba,Fuente Carreteros,38.001032,-4.771112,17.672748
Fuente la Lancha,Córdoba,Fuente la Lancha,38.41667,-5.03333,77.69386
Fuente Obejuna,Córdoba,Fuente Obejuna,38.266281,-5.419804,93.006264
Fuente Palmera,Córdoba,Fuente Palmera,37.705917,-5.097212,48.602187
Fuente-Tójar,Córdoba,Fuente-Tójar,37.51095,-4.14631,84.302934
Granjuela (La),Córdoba,La Granjuela,38.36667,-5.35,89.929762
Guadalcázar,Córdoba,Guadalcázar,37.757105,-4.943707,25.23575
Guijarrosa (La),Córdoba,La Guijarrosa,38.001032,-4.771112,17.672748
Guijo (El),Córdoba,El Guijo,38.525451,-4.743782,98.151562
Hinojosa del Duque,Córdoba,Hinojosa del Duque,38.498615,-5.146832,91.372622
Hornachuelos,Córdoba,Hornachuelos,37.831875,-5.253525,46.712419000000004
Iznájar,Córdoba,Iznájar,37.257829,-4.307739,106.867395
Lucena,Córdoba,Lucena,37.41014,-4.486751,70.765363
Luque,Córdoba,Luque,37.558231,-4.278246,71.576757
Montalbán de Córdoba,Córdoba,Montalbán de Córdoba,37.580473,-4.749492,45.693911
Montemayor,Córdoba,Montemayor,37.646334,-4.700006,33.519068
Montilla,Córdoba,Montilla,37.58599,-4.637972,45.376042
Montoro,Córdoba,Montoro,38.02592,-4.38264,44.263774
Monturque,Córdoba,Monturque,37.471435,-4.581077,61.536843
Moriles,Córdoba,Moriles,37.43585,-4.608506,65.173412
Nueva Carteya,Córdoba,Nueva Carteya,37.58655,-4.466665,49.82865
Obejo,Córdoba,Obejo,38.13265,-4.80018,43.001093
Palenciana,Córdoba,Palenciana,37.24844,-4.582493,95.247844
Palma del Río,Córdoba,Palma del Río,37.698333,-5.279911,65.61904
Pedro Abad,Córdoba,Pedro Abad,37.966439,-4.455833,35.102424
Pedroche,Córdoba,Pedroche,38.428331,-4.762558,86.34040700000001
Peñarroya-Pueblonuevo,Córdoba,Peñarroya-Pueblonuevo,38.301995,-5.267012,75.211459
Posadas,Córdoba,Posadas,37.801857,-5.104286,31.531086
Pozoblanco,Córdoba,Pozoblanco,38.378157,-4.846955,76.421802
Priego de Córdoba,Córdoba,Priego de Córdoba,37.437043,-4.199361,101.37451
Puente Genil,Córdoba,Puente Genil,37.389409,-4.767179,71.268215
Rambla (La),Córdoba,La Rambla,37.606715,-4.738776,42.064186
Rute,Córdoba,Rute,37.324516,-4.369492,95.547342
San Sebastián de los Ballesteros,Córdoba,San Sebastián de los Ballesteros,37.65376,-4.8241,32.123177
Santa Eufemia,Córdoba,Santa Eufemia,38.59649,-4.902979,96.544125
Santaella,Córdoba,Santaella,37.562181,-4.844597,55.276545
Torrecampo,Córdoba,Torrecampo,38.473355,-4.678981,95.767737
Valenzuela,Córdoba,Valenzuela,37.774989,-4.221032,66.85217200000001
Valsequillo,Córdoba,Valsequillo,38.459328,-5.373991,82.01188942095916
Victoria (La),Córdoba,La Victoria,37.681336,-4.85272,28.076
Villa del Río,Córdoba,Villa del Río,37.981424,-4.289186,52.315993
Villafranca de Córdoba,Córdoba,Villafranca de Córdoba,37.960155,-4.544787,26.947702
Villaharta,Córdoba,Villaharta,38.13333,-4.9,35.346753
Villanueva de Córdoba,Córdoba,Villanueva de Córdoba,38.32276,-4.628531,75.939887
Villanueva del Duque,Córdoba,Villanueva del Duque,38.394337,-4.999211,72.442826
Villanueva del Rey,Córdoba,Villanueva del Rey,38.198208,-5.151636,60.713353000000005
Villaralto,Córdoba,Villaralto,38.455307,-4.983284,81.392855
Villaviciosa de Córdoba,Córdoba,Villaviciosa de Córdoba,38.074865,-5.015807,47.531825
Viso (El),Córdoba,El Viso,38.483228,-4.954977,82.276088
Zuheros,Córdoba,Zuheros,37.54332,-4.31531,74.8712
Abegondo,A Coruña,Abegondo,43.21667,-8.28333,30.201569
Ames,A Coruña,Ames,42.9,-8.63333,88.73784500000001
Aranga,A Coruña,Aranga,43.23469,-8.01705,45.662822999999996
Ares,A Coruña,Ares,43.432063,-8.235541,47.802099999999996
Arteixo,A Coruña,Arteixo,43.30482,-8.50749,13.391929
Arzúa,A Coruña,Arzúa,42.92834,-8.163141,88.593974
Baña (A),A Coruña,A Baña,42.961763,-8.751135,100.022757
Bergondo,A Coruña,Bergondo,43.309118,-8.27358,21.895369
Betanzos,A Coruña,Betanzos,43.279994,-8.213657,23.681010999999998
Boimorto,A Coruña,Boimorto,43.0,-8.13333,59.547653
Boiro,A Coruña,Boiro,42.646607,-8.883236,122.507601
Boqueixón,A Coruña,Boqueixón,42.81459,-8.40662,88.835629
Brión,A Coruña,Brión,43.361148,-8.409827,90
Cabana de Bergantiños,A Coruña,Cabana de Bergantiños,43.190162,-8.873452,56.36365
Cabanas,A Coruña,Cabanas,43.21667,-8.31667,30.796365
Camariñas,A Coruña,Camariñas,43.131859,-9.182555,84.83516
Cambre,A Coruña,Cambre,43.291654,-8.342931,13.053612999999999
Capela (A),A Coruña,A Capela,43.440323,-8.04108,49.241855
Carballo,A Coruña,Carballo,43.212442,-8.691351,35.396625
Cariño,A Coruña,Cariño,43.722415,-7.904916,99.657784
Carnota,A Coruña,Carnota,42.85508,-9.09179,114.753326
Carral,A Coruña,Carral,43.227248,-8.356943,25.879791
Cedeira,A Coruña,Cedeira,43.660203,-8.051226,79.69704399999999
Cee,A Coruña,Cee,42.955413,-9.1886,94.988829
Cerceda,A Coruña,Cerceda,42.91532,-8.31881,75.803173
Cerdido,A Coruña,Cerdido,43.61667,-8.0,81.53433
Coirós,A Coruña,Coirós,43.238145,-8.141982,31.15663
Corcubión,A Coruña,Corcubión,42.938061,-9.191865,96.52112
Coristanco,A Coruña,Coristanco,43.188494,-8.736908,39.068051
Coruña (A),A Coruña,A Coruña,43.361148,-8.409827,0.0
Culleredo,A Coruña,Culleredo,43.30059,-8.445538,14.985664
Curtis,A Coruña,Curtis,43.12374,-8.14818,42.30799
Dodro,A Coruña,Dodro,42.93897,-8.23454,83.296913
Dumbría,A Coruña,Dumbría,42.983729,-9.087126,89.754115
Fene,A Coruña,Fene,43.45,-8.15,44.657733
Ferrol,A Coruña,Ferrol,43.48924,-8.22297,53.705095
Fisterra,A Coruña,Fisterra,42.90492,-9.26289,104.309865
Frades,A Coruña,Frades,43.05011,-8.29391,53.83405199999999
Irixoa,A Coruña,Irixoa,43.2847,-8.05916,49.631654000000005
Laracha (A),A Coruña,A Laracha,43.248255,-8.584306,22.084228
Laxe,A Coruña,Laxe,43.217032,-9.004352,70.610068
Lousame,A Coruña,Lousame,42.77299,-8.8444,110.39549099999999
Malpica de Bergantiños,A Coruña,Malpica de Bergantiños,43.3228,-8.81052,49.726766000000005
Mañón,A Coruña,Mañón,43.65,-7.73333,117.160748
Mazaricos,A Coruña,Mazaricos,42.94033,-8.97187,89.39985
Melide,A Coruña,Melide,42.914533,-8.013877,71.201038
Mesía,A Coruña,Mesía,43.1,-8.26667,54.342979
Miño,A Coruña,Miño,43.35,-8.2,34.331364
Moeche,A Coruña,Moeche,43.55,-7.95,80.186496
Monfero,A Coruña,Monfero,43.31667,-8.01667,55.625283
Mugardos,A Coruña,Mugardos,43.45665,-8.245012,47.913629
Muros,A Coruña,Muros,42.77617,-9.06032,133.187769
Muxía,A Coruña,Muxía,43.103567,-9.218454,92.261297
Narón,A Coruña,Narón,43.531283,-8.170184,51.903661
Neda,A Coruña,Neda,43.33333,-8.15,34.597805
Negreira,A Coruña,Negreira,42.911312,-8.736694,94.725656
Noia,A Coruña,Noia,42.791193,-8.886202,109.7391
Oleiros,A Coruña,Oleiros,43.33333,-8.31667,11.547912
Ordes,A Coruña,Ordes,43.077766,-8.40693,48.150352999999996
Oroso,A Coruña,Oroso,42.98333,-8.43333,59.447638
Ortigueira,A Coruña,Ortigueira,43.68333,-7.85,99.30381299999999
Outes,A Coruña,Outes,42.849331,-8.928934,113.926233
Oza-Cesuras,A Coruña,Oza-Cesuras,43.21667,-8.18333,29.703412
Paderne,A Coruña,Paderne,43.18333,-8.26667,35.585018000000005
Padrón,A Coruña,Padrón,42.73875,-8.66057,98.098486
Pino (O),A Coruña,O Pino,42.93587,-8.33284,75.45034
Pobra do Caramiñal (A),A Coruña,A Pobra do Caramiñal,42.602269,-8.939926,133.73896899999997
Ponteceso,A Coruña,Ponteceso,43.24326,-8.90081,54.421338000000006
Pontedeume,A Coruña,Pontedeume,43.401402,-8.176836,35.156633
Pontes de García Rodríguez (As),A Coruña,As Pontes de García Rodríguez,43.450843,-7.852958,87.097234
Porto do Son,A Coruña,Porto do Son,42.72482,-9.00527,123.60011099999998
Rianxo,A Coruña,Rianxo,42.650053,-8.818728,117.20597899999999
Ribeira,A Coruña,Ribeira,42.55352,-8.99094,139.49671899999998
Rois,A Coruña,Rois,42.76295,-8.70528,103.894459
Sada,A Coruña,Sada,43.354669,-8.281605,15.960966
San Sadurniño,A Coruña,San Sadurniño,43.53333,-8.06667,65.408525
Santa Comba,A Coruña,Santa Comba,43.032489,-8.802629,63.051432
Santiago de Compostela,A Coruña,Santiago de Compostela,42.883508,-8.540282,54.11502223516022
Santiso,A Coruña,Santiso,42.87388,-8.05497,104.176729
Sobrado,A Coruña,Sobrado,43.03882,-8.02784,69.91368000000001
Somozas (As),A Coruña,As Somozas,43.534602,-7.928376,86.22415
Teo,A Coruña,Teo,42.803005,-8.564961,84.86881
Toques,A Coruña,Toques,42.98333,-7.96667,79.83525900000001
Tordoia,A Coruña,Tordoia,43.08618,-8.54182,61.786456
Touro,A Coruña,Touro,42.86812,-8.30764,82.53616199999999
Trazo,A Coruña,Trazo,43.01667,-8.53333,68.280137
Val do Dubra,A Coruña,Val do Dubra,43.024957,-8.65486,60.347525000000005
Valdoviño,A Coruña,Valdoviño,43.596977,-8.13321,61.933368
Vedra,A Coruña,Vedra,42.828486,-8.486296,79.390882
Vilarmaior,A Coruña,Vilarmaior,43.34841,-8.148,33.610102
Vilasantar,A Coruña,Vilasantar,43.06667,-8.1,51.572176
Vimianzo,A Coruña,Vimianzo,43.110273,-9.034304,70.164446
Zas,A Coruña,Zas,42.91216,-8.765,99.91788
Abia de la Obispalía,Cuenca,Abia de la Obispalía,40.01836,-2.39499,29.331104
Acebrón (El),Cuenca,El Acebrón,39.90706,-2.987499,94.991735
Alarcón,Cuenca,Alarcón,39.55,-2.08333,81.666961
Albaladejo del Cuende,Cuenca,Albaladejo del Cuende,39.80684,-2.22903,42.994302000000005
Albalate de las Nogueras,Cuenca,Albalate de las Nogueras,40.36614,-2.27718,43.06297
Albendea,Cuenca,Albendea,40.48751,-2.41747,64.517756
Alberca de Záncara (La),Cuenca,La Alberca de Záncara,39.51539,-2.491829,85.847636
Alcalá de la Vega,Cuenca,Alcalá de la Vega,40.03333,-1.51667,82.85966
Alcantud,Cuenca,Alcantud,40.54818,-2.33258,69.152466
Alcázar del Rey,Cuenca,Alcázar del Rey,40.06288,-2.80782,63.723369
Alcohujate,Cuenca,Alcohujate,40.41763,-2.6149,80.147313
Alconchel de la Estrella,Cuenca,Alconchel de la Estrella,39.71963,-2.57366,79.33407000000001
Algarra,Cuenca,Algarra,40.0,-1.43333,92.92560499999999
Aliaguilla,Cuenca,Aliaguilla,39.739462,-1.324735,147.20297
Almarcha (La),Cuenca,La Almarcha,39.68731,-2.380264,60.555097
Almendros,Cuenca,Almendros,39.92093,-2.88469,93.478967
Almodóvar del Pinar,Cuenca,Almodóvar del Pinar,39.71667,-1.88333,50.844544
Almonacid del Marquesado,Cuenca,Almonacid del Marquesado,39.82344,-2.7677,84.983644
Altarejos,Cuenca,Altarejos,39.91258,-2.35692,41.332883
Arandilla del Arroyo,Cuenca,Arandilla del Arroyo,40.51056,-2.38355,70.40980400000001
Arcas,Cuenca,Arcas,40.068426,-2.137,10
Arcos de la Sierra,Cuenca,Arcos de la Sierra,40.34664,-2.1131,37.696805
Arguisuelas,Cuenca,Arguisuelas,39.83333,-1.81667,55.32188
Arrancacepas,Cuenca,Arrancacepas,40.3032,-2.35899,36.695421
Atalaya del Cañavate,Cuenca,Atalaya del Cañavate,39.51864,-2.25175,85.532323
Barajas de Melo,Cuenca,Barajas de Melo,40.146605,-3.094119,104.524462
Barchín del Hoyo,Cuenca,Barchín del Hoyo,39.66667,-2.06667,56.765260999999995
Bascuñana de San Pedro,Cuenca,Bascuñana de San Pedro,40.21322,-2.22812,24.092813999999997
Beamud,Cuenca,Beamud,40.18645,-1.8288,38.911712
Belinchón,Cuenca,Belinchón,40.04602,-3.05517,92.729981
Belmonte,Cuenca,Belmonte,39.556985,-2.70571,95.690552
Belmontejo,Cuenca,Belmontejo,39.82212,-2.34467,45.052553
Beteta,Cuenca,Beteta,40.57191,-2.07588,81.687679
Boniches,Cuenca,Boniches,39.98333,-1.61667,72.532959
Buciegas,Cuenca,Buciegas,40.33622,-2.4625,50.620388
Buenache de Alarcón,Cuenca,Buenache de Alarcón,39.657031,-2.158622,56.061682999999995
Buenache de la Sierra,Cuenca,Buenache de la Sierra,40.13333,-2.0,17.882068999999998
Buendía,Cuenca,Buendía,40.367027,-2.755879,100.127678
Campillo de Altobuey,Cuenca,Campillo de Altobuey,39.610861,-1.793926,64.705569
Campillos-Paravientos,Cuenca,Campillos-Paravientos,39.98333,-1.55,78.53432000000001
Campillos-Sierra,Cuenca,Campillos-Sierra,40.1,-1.7,79.107394
Campos del Paraíso,Cuenca,Campos del Paraíso,40.036386,-2.737212,55.61248199999999
Canalejas del Arroyo,Cuenca,Canalejas del Arroyo,40.3685,-2.49408,53.953621
Cañada del Hoyo,Cuenca,Cañada del Hoyo,39.96667,-1.9,36.173998
Cañada Juncosa,Cuenca,Cañada Juncosa,39.54864,-2.24992,84.94444800000001
Cañamares,Cuenca,Cañamares,40.451082,-2.239553,56.625769
Cañavate (El),Cuenca,El Cañavate,39.541027,-2.327098,85.209521
Cañaveras,Cuenca,Cañaveras,40.35994,-2.39611,43.88821299999999
Cañaveruelas,Cuenca,Cañaveruelas,40.40024,-2.63719,70.56191700000001
Cañete,Cuenca,Cañete,40.042758,-1.648563,71.108752
Cañizares,Cuenca,Cañizares,40.5187,-2.19201,66.457106
Carboneras de Guadazaón,Cuenca,Carboneras de Guadazaón,39.900821,-1.805277,44.532632
Cardenete,Cuenca,Cardenete,39.767164,-1.687382,65.24584300000001
Carrascosa,Cuenca,Carrascosa,40.0377,-2.73675,55.665903
Carrascosa de Haro,Cuenca,Carrascosa de Haro,39.59757,-2.54182,82.28163400000001
Casas de Benítez,Cuenca,Casas de Benítez,39.36155,-2.127455,111.949539
Casas de Fernando Alonso,Cuenca,Casas de Fernando Alonso,39.349506,-2.324231,114.19677300000001
Casas de Garcimolina,Cuenca,Casas de Garcimolina,40.0,-1.41667,94.89574
Casas de Guijarro,Cuenca,Casas de Guijarro,39.35,-2.16667,108.665584
Casas de Haro,Cuenca,Casas de Haro,39.324467,-2.271113,111.836136
Casas de los Pinos,Cuenca,Casas de los Pinos,39.33376,-2.36984,121.97336100000001
Casasimarro,Cuenca,Casasimarro,39.389902,-2.039088,89.668414
Castejón,Cuenca,Castejón,40.394948,-2.539043,59.379647
Castillejo de Iniesta,Cuenca,Castillejo de Iniesta,39.53333,-1.76667,80.88514599999999
Castillejo-Sierra,Cuenca,Castillejo-Sierra,40.37477,-2.1404,41.932324
Castillo de Garcimuñoz,Cuenca,Castillo de Garcimuñoz,39.65928,-2.3803,65.447264
Castillo-Albaráñez,Cuenca,Castillo-Albaráñez,40.29869,-2.39277,41.327775
Cervera del Llano,Cuenca,Cervera del Llano,39.78312,-2.42019,57.406671
Chillarón de Cuenca,Cuenca,Chillarón de Cuenca,40.10539,-2.22181,10.156711
Chumillas,Cuenca,Chumillas,39.76667,-2.03333,44.215087
Cierva (La),Cuenca,La Cierva,40.05,-1.85,50.709672
Cuenca,Cuenca,Cuenca,40.068426,-2.137,0.0
Cueva del Hierro,Cuenca,Cueva del Hierro,40.58258,-2.03612,86.289303
Enguídanos,Cuenca,Enguídanos,39.66667,-1.6,86.01166599999999
Fresneda de Altarejos,Cuenca,Fresneda de Altarejos,39.92577,-2.31498,26.751198
Fresneda de la Sierra,Cuenca,Fresneda de la Sierra,40.39101,-2.14233,59.697218
Frontera (La),Cuenca,La Frontera,40.392433,-2.210594,52.209204
Fuente de Pedro Naharro,Cuenca,Fuente de Pedro Naharro,39.923347,-3.012055,92.20868700000001
Fuentelespino de Haro,Cuenca,Fuentelespino de Haro,39.68934,-2.66869,89.95232
Fuentelespino de Moya,Cuenca,Fuentelespino de Moya,39.91667,-1.46667,89.539962
Fuentenava de Jábaga,Cuenca,Fuentenava de Jábaga,40.11965,-2.29674,19.513964
Fuentes,Cuenca,Fuentes,39.925768,-1.995701,28.536131
Fuertescusa,Cuenca,Fuertescusa,40.47552,-2.1762,64.59984
Gabaldón,Cuenca,Gabaldón,39.61667,-1.93333,60.114286
Garaballa,Cuenca,Garaballa,39.81667,-1.36667,107.766789
Gascueña,Cuenca,Gascueña,40.29937,-2.51856,57.196495999999996
Graja de Campalbo,Cuenca,Graja de Campalbo,39.9,-1.26667,109.943108
Graja de Iniesta,Cuenca,Graja de Iniesta,39.51667,-1.66667,90.624218
Henarejos,Cuenca,Henarejos,39.86667,-1.48333,96.50466499999999
Herrumblar (El),Cuenca,El Herrumblar,39.401807,-1.622966,107.445771
Hinojosa (La),Cuenca,La Hinojosa,39.72778,-2.41403,58.299252
Hinojosos (Los),Cuenca,Los Hinojosos,39.604053,-2.827018,115.407869
Hito (El),Cuenca,El Hito,39.85927,-2.71536,85.77866499999999
Honrubia,Cuenca,Honrubia,39.613501,-2.281637,74.20790099999999
Hontanaya,Cuenca,Hontanaya,39.71553,-2.83516,106.880147
Hontecillas,Cuenca,Hontecillas,39.7,-2.18333,51.368413999999994
Horcajo de Santiago,Cuenca,Horcajo de Santiago,39.843525,-2.999211,101.770098
Huélamo,Cuenca,Huélamo,40.27658,-1.80957,60.000107
Huelves,Cuenca,Huelves,40.04282,-2.88444,70.802614
Huérguina,Cuenca,Huérguina,40.03333,-1.6,76.93696700000001
Huerta de la Obispalía,Cuenca,Huerta de la Obispalía,39.976001,-2.483563,42.370424
Huerta del Marquesado,Cuenca,Huerta del Marquesado,40.15,-1.68333,85.55438000000001
Huete,Cuenca,Huete,40.144913,-2.689782,70.331068
Iniesta,Cuenca,Iniesta,39.444468,-1.750143,107.554585
Laguna del Marquesado,Cuenca,Laguna del Marquesado,40.17749,-1.67167,93.84006600000001
Lagunaseca,Cuenca,Lagunaseca,40.531,-2.01956,90.337103
Landete,Cuenca,Landete,39.907278,-1.36722,98.73007000000001
Ledaña,Cuenca,Ledaña,39.354878,-1.718357,117.008567
Leganiel,Cuenca,Leganiel,40.16568,-2.94966,95.18502000000001
Majadas (Las),Cuenca,Las Majadas,40.29732,-2.02146,37.498989
Mariana,Cuenca,Mariana,40.16717,-2.14601,14.690076999999999
Masegosa,Cuenca,Masegosa,40.5469,-2.02588,88.110715
Mesas (Las),Cuenca,Las Mesas,39.387258,-2.764839,116.081005
Minglanilla,Cuenca,Minglanilla,39.536862,-1.597799,84.167828
Mira,Cuenca,Mira,39.71667,-1.43333,124.97399800000001
Monreal del Llano,Cuenca,Monreal del Llano,39.56888,-2.76046,102.642611
Montalbanejo,Cuenca,Montalbanejo,39.7337,-2.49911,77.73949400000001
Montalbo,Cuenca,Montalbo,39.879364,-2.668255,63.838530999999996
Monteagudo de las Salinas,Cuenca,Monteagudo de las Salinas,39.8,-1.9,46.614555
Mota de Altarejos,Cuenca,Mota de Altarejos,39.88201,-2.30958,36.093539
Mota del Cuervo,Cuenca,Mota del Cuervo,39.501235,-2.871,111.621103
Motilla del Palancar,Cuenca,Motilla del Palancar,39.561118,-1.912799,66.874319
Moya,Cuenca,Moya,39.95,-1.36667,103.925815
Narboneta,Cuenca,Narboneta,39.75,-1.46667,88.620652
Olivares de Júcar,Cuenca,Olivares de Júcar,39.762098,-2.355522,51.959120999999996
Olmeda de la Cuesta,Cuenca,Olmeda de la Cuesta,40.31088,-2.47592,53.699397
Olmeda del Rey,Cuenca,Olmeda del Rey,39.8,-2.08333,38.208541
Olmedilla de Alarcón,Cuenca,Olmedilla de Alarcón,39.61667,-2.1,64.513531
Olmedilla de Eliz,Cuenca,Olmedilla de Eliz,40.30232,-2.41952,43.559618
Osa de la Vega,Cuenca,Osa de la Vega,39.660316,-2.76025,105.61407799999999
Pajarón,Cuenca,Pajarón,39.95,-1.78333,50.815519
Pajaroncillo,Cuenca,Pajaroncillo,39.95,-1.73333,53.211606999999994
Palomares del Campo,Cuenca,Palomares del Campo,39.944788,-2.596949,53.876853
Palomera,Cuenca,Palomera,40.06667,-2.05,10.414256
Paracuellos,Cuenca,Paracuellos,39.706606,-1.773044,61.903985999999996
Paredes,Cuenca,Paredes,40.06578,-2.854,67.394086
Parra de las Vegas (La),Cuenca,La Parra de las Vegas,39.86882,-2.20443,34.470111
Pedernoso (El),Cuenca,El Pedernoso,39.484716,-2.744655,104.512237
Pedroñeras (Las),Cuenca,Las Pedroñeras,39.447372,-2.673993,111.768786
Peral (El),Cuenca,El Peral,39.495542,-1.883382,75.344873
Peraleja (La),Cuenca,La Peraleja,40.23527,-2.55611,65.780722
Pesquera (La),Cuenca,La Pesquera,39.58333,-1.56667,88.11414500000001
Picazo (El),Cuenca,El Picazo,39.448398,-2.08803,89.111845
Pinarejo,Cuenca,Pinarejo,39.61639,-2.42592,71.75173
Pineda de Gigüela,Cuenca,Pineda de Gigüela,40.08546,-2.54368,39.399264
Piqueras del Castillo,Cuenca,Piqueras del Castillo,39.71667,-2.06667,50.534915
