municipio,provincia,codigo_ine,municipio_nombre_humano,renta_bruta_media
Montagut i Oix,Girona,17109,Montagut i Oix,31051
Montalbán,Teruel,44155,Montalbán,23838
Montalbán de Córdoba,Córdoba,14040,Montalbán de Córdoba,17012
Montalbanejo,Cuenca,16129,Montalbanejo,17337
Montalbo,Cuenca,16130,Montalbo,17337
Montalvos,Albacete,2050,Montalvos,16604
Montamarta,Zamora,49123,Montamarta,16878
Montán,Castellón,12078,Montán,19448
Montánchez,Cáceres,10126,Montánchez,17515
Montanejos,Castellón,12079,Montanejos,19448
Montanuy,Huesca,22157,Montanuy,22933
Montarrón,Guadalajara,19193,Montarrón,20180
Montaverner,Valencia,46173,Montaverner,20387
Montblanc,Tarragona,43086,Montblanc,27678
Montbrió del Camp,Tarragona,43088,Montbrió del Camp,27050
Montcada i Reixac,Barcelona,8125,Montcada i Reixac,28108
Montclar,Barcelona,8130,Montclar,30746
Monteagudo,Navarra,31173,Monteagudo,16941
Monteagudo de las Salinas,Cuenca,16131,Monteagudo de las Salinas,17337
Monteagudo de las Vicarías,Soria,42119,Monteagudo de las Vicarías,19216
Monteagudo del Castillo,Teruel,44156,Monteagudo del Castillo,18797
Montealegre de Campos,Valladolid,47092,Montealegre de Campos,19844
Montealegre del Castillo,Albacete,2051,Montealegre del Castillo,17110
Montearagón,Toledo,45104,Montearagón,18671
Montecorto,Málaga,29903,Montecorto,15618
Montederramo,Ourense,32049,Montederramo,16806
Montefrío,Granada,18135,Montefrío,14280
Montehermoso,Cáceres,10127,Montehermoso,17090
Montejaque,Málaga,29074,Montejaque,15618
Montejícar,Granada,18136,Montejícar,13225
Montejo,Salamanca,37200,Montejo,17879
Montejo de Arévalo,Segovia,40129,Montejo de Arévalo,21066
Montejo de la Sierra,Madrid,28088,Montejo de la Sierra,25179
Montejo de la Vega de la Serrezuela,Segovia,40130,Montejo de la Vega de la Serrezuela,21066
Montejo de Tiermes,Soria,42120,Montejo de Tiermes,19216
Montellà i Martinet,Lleida,25139,Montellà i Martinet,23784
Montellano,Sevilla,41064,Montellano,15476
Montemayor,Córdoba,14041,Montemayor,17828
Montemayor de Pililla,Valladolid,47093,Montemayor de Pililla,19844
Montemayor del Río,Salamanca,37201,Montemayor del Río,17879
Montemolín,Badajoz,6086,Montemolín,16280
Montenegro de Cameros,Soria,42121,Montenegro de Cameros,19216
Monterde,Zaragoza,50173,Monterde,19366
Monterde de Albarracín,Teruel,44157,Monterde de Albarracín,18797
Monterrei,Ourense,32050,Monterrei,16828
Monterroso,Lugo,27032,Monterroso,18790
Monterrubio,Segovia,40131,Monterrubio,21066
Monterrubio de Armuña,Salamanca,37202,Monterrubio de Armuña,27459
Monterrubio de la Demanda,Burgos,9226,Monterrubio de la Demanda,22478
Monterrubio de la Serena,Badajoz,6087,Monterrubio de la Serena,15318
Monterrubio de la Sierra,Salamanca,37203,Monterrubio de la Sierra,17879
Montesa,Valencia,46174,Montesa,17392
Montesclaros,Toledo,45105,Montesclaros,18671
Montesinos (Los),Alicante,3903,Los Montesinos,18592
Montesquiu,Barcelona,8131,Montesquiu,25393
Montferrer i Castellbò,Lleida,25140,Montferrer i Castellbò,29001
Montferri,Tarragona,43089,Montferri,23434
Montgai,Lleida,25138,Montgai,23784
Montgat,Barcelona,8126,Montgat,33535
Montiel,Ciudad Real,13057,Montiel,14992
Montijo,Badajoz,6088,Montijo,18254
Montilla,Córdoba,14042,Montilla,22145
Montillana,Granada,18137,Montillana,13419
Montitxelvo/Montichelvo,Valencia,46175,Montitxelvo/Montichelvo,20105
Montizón,Jaén,23062,Montizón,13233
Montmajor,Barcelona,8132,Montmajor,30746
Montmaneu,Barcelona,8133,Montmaneu,30746
Montmell (El),Tarragona,43090,El Montmell,23434
Montmeló,Barcelona,8135,Montmeló,29078
Montoliu de Lleida,Lleida,25142,Montoliu de Lleida,23784
Montoliu de Segarra,Lleida,25141,Montoliu de Segarra,23784
Montón,Zaragoza,50174,Montón,19366
Montorio,Burgos,9227,Montorio,22478
Montornès de Segarra,Lleida,25143,Montornès de Segarra,23784
Montornès del Vallès,Barcelona,8136,Montornès del Vallès,27956
Montoro,Córdoba,14043,Montoro,17342
Montroi/Montroy,Valencia,46176,Montroi/Montroy,20043
Montseny,Barcelona,8137,Montseny,30746
Montserrat,Valencia,46172,Montserrat,23554
Montuïri,Illes Balears,7038,Montuïri,29661
Monturque,Córdoba,14044,Monturque,15301
Monzón,Huesca,22158,Monzón,25554
Monzón de Campos,Palencia,34108,Monzón de Campos,19171
Mora,Toledo,45106,Mora,20149
Móra d'Ebre,Tarragona,43093,Móra d'Ebre,28224
Mora de Rubielos,Teruel,44158,Mora de Rubielos,22699
Móra la Nova,Tarragona,43094,Móra la Nova,25552
Moradillo de Roa,Burgos,9228,Moradillo de Roa,22478
Moral de Calatrava,Ciudad Real,13058,Moral de Calatrava,16230
Moral de Hornuez,Segovia,40132,Moral de Hornuez,21066
Moral de la Reina,Valladolid,47094,Moral de la Reina,19844
Moral de Sayago,Zamora,49124,Moral de Sayago,16878
Moraleda de Zafayona,Granada,18138,Moraleda de Zafayona,16980
Moraleja,Cáceres,10128,Moraleja,17937
Moraleja de Enmedio,Madrid,28089,Moraleja de Enmedio,26580
Moraleja de las Panaderas,Valladolid,47095,Moraleja de las Panaderas,19844
Moraleja de Matacabras,Ávila,5134,Moraleja de Matacabras,17345
Moraleja de Sayago,Zamora,49126,Moraleja de Sayago,16878
Moraleja del Vino,Zamora,49125,Moraleja del Vino,20761
Morales de Campos,Valladolid,47096,Morales de Campos,19844
Morales de Rey,Zamora,49128,Morales de Rey,16878
Morales de Toro,Zamora,49129,Morales de Toro,16878
Morales de Valverde,Zamora,49130,Morales de Valverde,16878
Morales del Vino,Zamora,49127,Morales del Vino,26617
Moralina,Zamora,49131,Moralina,16878
Moralzarzal,Madrid,28090,Moralzarzal,35854
Moraña,Pontevedra,36032,Moraña,20556
Morasverdes,Salamanca,37204,Morasverdes,17879
Morata de Jalón,Zaragoza,50175,Morata de Jalón,21928
Morata de Jiloca,Zaragoza,50176,Morata de Jiloca,19366
Morata de Tajuña,Madrid,28091,Morata de Tajuña,23010
Moratalla,Murcia,30028,Moratalla,17126
Moratilla de los Meleros,Guadalajara,19194,Moratilla de los Meleros,20180
Moratinos,Palencia,34109,Moratinos,19171
Morcillo,Cáceres,10129,Morcillo,15773
Morcín,Asturias,33038,Morcín,28366
Moreda de Álava/Moreda Araba,Álava,1039,Moreda de Álava/Moreda Araba,39432
Morelábor,Granada,18909,Morelábor,16108
Morell (El),Tarragona,43095,El Morell,29121
Morella,Castellón,12080,Morella,22411
Morenilla,Guadalajara,19195,Morenilla,20180
Morentin,Navarra,31174,Morentin,17246
Morera (La),Badajoz,6089,La Morera,15113
Morera de Montsant (La),Tarragona,43096,La Morera de Montsant,23434
Moreruela de los Infanzones,Zamora,49132,Moreruela de los Infanzones,16878
Moreruela de Tábara,Zamora,49133,Moreruela de Tábara,16878
Morés,Zaragoza,50177,Morés,19366
Morga,Bizkaia,48066,Morga,43868
Moriles,Córdoba,14045,Moriles,15959
Morille,Salamanca,37205,Morille,17879
Moríñigo,Salamanca,37206,Moríñigo,17879
Moriscos,Salamanca,37207,Moriscos,17879
Morón de Almazán,Soria,42123,Morón de Almazán,19216
Morón de la Frontera,Sevilla,41065,Morón de la Frontera,20078
Moronta,Salamanca,37208,Moronta,17879
Moros,Zaragoza,50178,Moros,19366
Mos,Pontevedra,36033,Mos,22730
Moscardón,Teruel,44159,Moscardón,18797
Mosqueruela,Teruel,44160,Mosqueruela,18797
Móstoles,Madrid,28092,Móstoles,25495
Mota de Altarejos,Cuenca,16132,Mota de Altarejos,17337
Mota del Cuervo,Cuenca,16133,Mota del Cuervo,19169
Mota del Marqués,Valladolid,47097,Mota del Marqués,19844
Motilla del Palancar,Cuenca,16134,Motilla del Palancar,22601
Motilleja,Albacete,2052,Motilleja,16604
Motril,Granada,18140,Motril,21955
Moya,Las Palmas,16135,Moya,22499
Moya,Cuenca,35013,Moya,22236
Moyuela,Zaragoza,50179,Moyuela,19366
Mozárbez,Salamanca,37209,Mozárbez,17879
Mozoncillo,Segovia,40134,Mozoncillo,21066
Mozota,Zaragoza,50180,Mozota,19366
Mucientes,Valladolid,47098,Mucientes,19844
Mudá,Palencia,34110,Mudá,19171
Mudarra (La),Valladolid,47099,La Mudarra,19844
Muduex,Guadalajara,19196,Muduex,20180
Muel,Zaragoza,50181,Muel,24850
Muela (La),Zaragoza,50182,La Muela,26663
Muelas de los Caballeros,Zamora,49134,Muelas de los Caballeros,16878
Muelas del Pan,Zamora,49135,Muelas del Pan,16878
Mues,Navarra,31175,Mues,15278
Muga de Sayago,Zamora,49136,Muga de Sayago,16878
Mugardos,A Coruña,15051,Mugardos,24583
Muíños,Ourense,32051,Muíños,18132
Mula,Murcia,30029,Mula,19870
Mundaka,Bizkaia,48068,Mundaka,43256
Munébrega,Zaragoza,50183,Munébrega,19366
Munera,Albacete,2053,Munera,16002
Mungia,Bizkaia,48069,Mungia,55588
Muniesa,Teruel,44161,Muniesa,18797
Munilla,La Rioja,26098,Munilla,21118
Munitibar-Arbatzegi Gerrikaitz,Bizkaia,48007,Munitibar-Arbatzegi Gerrikaitz,38391
Muntanyola,Barcelona,8129,Muntanyola,30746
Muñana,Ávila,5135,Muñana,17345
Muñico,Ávila,5136,Muñico,17345
Muñogalindo,Ávila,5138,Muñogalindo,17345
Muñogrande,Ávila,5139,Muñogrande,17345
Muñomer del Peco,Ávila,5140,Muñomer del Peco,17345
Muñopedro,Segovia,40135,Muñopedro,21066
Muñopepe,Ávila,5141,Muñopepe,17345
Muñosancho,Ávila,5142,Muñosancho,17345
Muñotello,Ávila,5143,Muñotello,17345
Muñoveros,Segovia,40136,Muñoveros,21066
Mura,Barcelona,8139,Mura,30746
Muras,Lugo,27033,Muras,16344
Murchante,Navarra,31176,Murchante,17115
Murcia,Murcia,30030,Murcia,28238
Murero,Zaragoza,50184,Murero,19366
Murias de Paredes,León,24101,Murias de Paredes,18440
Muriel,Valladolid,47100,Muriel,19844
Muriel de la Fuente,Soria,42124,Muriel de la Fuente,19216
Muriel Viejo,Soria,42125,Muriel Viejo,19216
Murieta,Navarra,31177,Murieta,19761
Murillo de Gállego,Zaragoza,50185,Murillo de Gállego,19366
Murillo de Río Leza,La Rioja,26099,Murillo de Río Leza,23532
Murillo el Cuende,Navarra,31178,Murillo el Cuende,15240
Murillo el Fruto,Navarra,31179,Murillo el Fruto,15559
Murla,Alicante,3091,Murla,19603
Muro,Illes Balears,7039,Muro,25589
Muro de Aguas,La Rioja,26100,Muro de Aguas,21118
Muro de Alcoy,Alicante,3092,Muro de Alcoy,23192
Muro en Cameros,La Rioja,26101,Muro en Cameros,21118
Muros,A Coruña,15053,Muros,20889
Muros de Nalón,Asturias,33039,Muros de Nalón,25700
Murtas,Granada,18141,Murtas,16108
Murueta,Bizkaia,48908,Murueta,65353
Muruzábal,Navarra,31180,Muruzábal,24354
Museros,Valencia,46177,Museros,24062
Muskiz,Bizkaia,48071,Muskiz,42639
Mutiloa,Gipuzkoa,20057,Mutiloa,56083
Mutriku,Gipuzkoa,20056,Mutriku,44021
Mutxamel,Alicante,3090,Mutxamel,28637
Muxía,A Coruña,15052,Muxía,17401
Muxika,Bizkaia,48067,Muxika,51077
Nabarniz,Bizkaia,48909,Nabarniz,44529
Nacimiento,Almería,4065,Nacimiento,15879
Nafría de Ucero,Soria,42127,Nafría de Ucero,19216
Nájera,La Rioja,26102,Nájera,23349
Nalda,La Rioja,26103,Nalda,23672
Nalec,Lleida,25145,Nalec,23784
Nambroca,Toledo,45107,Nambroca,28768
Nàquera/Náquera,Valencia,46178,Nàquera/Náquera,28540
Narboneta,Cuenca,16137,Narboneta,17337
Narón,A Coruña,15054,Narón,24579
Narrillos del Álamo,Ávila,5144,Narrillos del Álamo,17345
Narrillos del Rebollar,Ávila,5145,Narrillos del Rebollar,17345
Narros,Soria,42128,Narros,19216
Narros de Matalayegua,Salamanca,37211,Narros de Matalayegua,17879
Narros de Saldueña,Ávila,5149,Narros de Saldueña,17345
Narros del Castillo,Ávila,5147,Narros del Castillo,17345
Narros del Puerto,Ávila,5148,Narros del Puerto,17345
Naut Aran,Lleida,25025,Naut Aran,31607
Nava,Asturias,33040,Nava,23290
Nava (La),Huelva,21051,La Nava,16881
Nava de Arévalo,Ávila,5152,Nava de Arévalo,17345
Nava de Béjar,Salamanca,37213,Nava de Béjar,17879
Nava de Francia,Salamanca,37214,Nava de Francia,17879
Nava de la Asunción,Segovia,40138,Nava de la Asunción,20874
Nava de Ricomalillo (La),Toledo,45108,La Nava de Ricomalillo,18671
Nava de Roa,Burgos,9229,Nava de Roa,22478
Nava de Santiago (La),Badajoz,6090,La Nava de Santiago,15113
Nava de Sotrobal,Salamanca,37215,Nava de Sotrobal,17879
Nava del Barco,Ávila,5153,Nava del Barco,17345
Nava del Rey,Valladolid,47101,Nava del Rey,18616
Navacarros,Salamanca,37212,Navacarros,17879
Navacepedilla de Corneja,Ávila,5151,Navacepedilla de Corneja,17345
Navacerrada,Madrid,28093,Navacerrada,35477
Navaconcejo,Cáceres,10130,Navaconcejo,14341
Navadijos,Ávila,5154,Navadijos,17345
Navaescurial,Ávila,5155,Navaescurial,17345
Navafría,Segovia,40139,Navafría,21066
Navahermosa,Toledo,45109,Navahermosa,17342
Navahondilla,Ávila,5156,Navahondilla,17345
Navajas,Castellón,12081,Navajas,19448
Navajún,La Rioja,26104,Navajún,21118
Naval,Huesca,22160,Naval,22933
Navalacruz,Ávila,5157,Navalacruz,17345
Navalafuente,Madrid,28094,Navalafuente,27828
Navalagamella,Madrid,28095,Navalagamella,25300
Navalcán,Toledo,45110,Navalcán,17067
Navalcarnero,Madrid,28096,Navalcarnero,27614
Navaleno,Soria,42129,Navaleno,19216
Navales,Salamanca,37216,Navales,17879
Navalilla,Segovia,40140,Navalilla,21066
Navalmanzano,Segovia,40141,Navalmanzano,18894
Navalmoral,Ávila,5158,Navalmoral,17345
Navalmoral de Béjar,Salamanca,37217,Navalmoral de Béjar,17879
Navalmoral de la Mata,Cáceres,10131,Navalmoral de la Mata,25990
Navalmoralejo,Toledo,45111,Navalmoralejo,18671
Navalmorales (Los),Toledo,45112,Los Navalmorales,18408
Navalonguilla,Ávila,5159,Navalonguilla,17345
Navalosa,Ávila,5160,Navalosa,17345
Navalperal de Pinares,Ávila,5161,Navalperal de Pinares,17345
Navalperal de Tormes,Ávila,5162,Navalperal de Tormes,17345
Navalpino,Ciudad Real,13059,Navalpino,16766
Navalucillos (Los),Toledo,45113,Los Navalucillos,16675
Navaluenga,Ávila,5163,Navaluenga,19408
Navalvillar de Ibor,Cáceres,10132,Navalvillar de Ibor,15773
Navalvillar de Pela,Badajoz,6091,Navalvillar de Pela,17034
Navamorales,Salamanca,37218,Navamorales,17879
Navamorcuende,Toledo,45114,Navamorcuende,18671
Navaquesera,Ávila,5164,Navaquesera,17345
Navarcles,Barcelona,8140,Navarcles,28899
Navardún,Zaragoza,50186,Navardún,19366
Navares de Ayuso,Segovia,40142,Navares de Ayuso,21066
Navares de Enmedio,Segovia,40143,Navares de Enmedio,21066
Navares de las Cuevas,Segovia,40144,Navares de las Cuevas,21066
Navaridas,Álava,1041,Navaridas,32697
Navarredonda de Gredos,Ávila,5165,Navarredonda de Gredos,17345
Navarredonda de la Rinconada,Salamanca,37219,Navarredonda de la Rinconada,17879
Navarredonda y San Mamés,Madrid,28097,Navarredonda y San Mamés,25179
Navarredondilla,Ávila,5166,Navarredondilla,17345
Navarrés,Valencia,46179,Navarrés,19186
Navarrete,La Rioja,26105,Navarrete,24759
Navarrevisca,Ávila,5167,Navarrevisca,17345
Navàs,Barcelona,8141,Navàs,27005
Navas de Bureba,Burgos,9230,Navas de Bureba,22478
Navas de Estena,Ciudad Real,13060,Navas de Estena,16766
Navas de Jadraque (Las),Guadalajara,19197,Las Navas de Jadraque,20180
Navas de Jorquera,Albacete,2054,Navas de Jorquera,16604
Navas de la Concepción (Las),Sevilla,41066,Las Navas de la Concepción,15713
Navas de Oro,Segovia,40145,Navas de Oro,20917
Navas de Riofrío,Segovia,40904,Navas de Riofrío,21066
Navas de San Antonio,Segovia,40146,Navas de San Antonio,21066
Navas de San Juan,Jaén,23063,Navas de San Juan,14502
Navas del Madroño,Cáceres,10133,Navas del Madroño,16215
Navas del Marqués (Las),Ávila,5168,Las Navas del Marqués,19873
Navas del Rey,Madrid,28099,Navas del Rey,22999
Navascués/Nabaskoze,Navarra,31181,Navascués/Nabaskoze,22115
Navasfrías,Salamanca,37221,Navasfrías,17879
Navata,Girona,17111,Navata,32656
Navatalgordo,Ávila,5169,Navatalgordo,17345
Navatejares,Ávila,5170,Navatejares,17345
Navès,Lleida,25146,Navès,23784
Navezuelas,Cáceres,10134,Navezuelas,15773
Navia,Asturias,33041,Navia,26131
Navia de Suarna,Lugo,27034,Navia de Suarna,16442
Navianos de Valverde,Zamora,49137,Navianos de Valverde,16878
Nazar,Navarra,31182,Nazar,23693
Nebreda,Burgos,9231,Nebreda,22478
Neda,A Coruña,15055,Neda,24398
Negredo,Guadalajara,19198,Negredo,20180
Negreira,A Coruña,15056,Negreira,19346
Negrilla de Palencia,Salamanca,37222,Negrilla de Palencia,17879
Negueira de Muñiz,Lugo,27035,Negueira de Muñiz,16344
Neila,Burgos,9232,Neila,22478
Neila de San Miguel,Ávila,5171,Neila de San Miguel,17345
Nepas,Soria,42130,Nepas,19216
Nerja,Málaga,29075,Nerja,20717
Nerpio,Albacete,2055,Nerpio,13983
Nerva,Huelva,21052,Nerva,20939
Nestares,La Rioja,26106,Nestares,21118
Nevada,Granada,18903,Nevada,14252
Neves (As),Pontevedra,36034,As Neves,19015
Niebla,Huelva,21053,Niebla,18685
Nieva,Segovia,40148,Nieva,21066
Nieva de Cameros,La Rioja,26107,Nieva de Cameros,21118
Nigrán,Pontevedra,36035,Nigrán,34742
Nigüelas,Granada,18143,Nigüelas,18312
Nigüella,Zaragoza,50187,Nigüella,19366
Niharra,Ávila,5172,Niharra,17345
Níjar,Almería,4066,Níjar,14981
Nívar,Granada,18144,Nívar,24162
Noáin (Valle de Elorz)/Noain (Elortzibar),Navarra,31088,Elortzibar Noáin (Valle de Elorz)/Noain,23057
Noalejo,Jaén,23064,Noalejo,13857
Noblejas,Toledo,45115,Noblejas,22877
Noceda del Bierzo,León,24102,Noceda del Bierzo,18440
Noez,Toledo,45116,Noez,18671
Nogais (As),Lugo,27037,As Nogais,15093
Nogal de las Huertas,Palencia,34112,Nogal de las Huertas,19171
Nogales,Badajoz,6092,Nogales,15113
Nogueira de Ramuín,Ourense,32052,Nogueira de Ramuín,19428
Noguera de Albarracín,Teruel,44163,Noguera de Albarracín,18797
Nogueras,Teruel,44164,Nogueras,18797
Nogueruelas,Teruel,44165,Nogueruelas,18797
Noia,A Coruña,15057,Noia,21772
Noja,Cantabria,39047,Noja,24560
Nolay,Soria,42131,Nolay,19216
Nombela,Toledo,45117,Nombela,18671
Nombrevilla,Zaragoza,50188,Nombrevilla,19366
Nonaspe,Zaragoza,50189,Nonaspe,19366
Noreña,Asturias,33042,Noreña,27473
Nou de Berguedà (La),Barcelona,8142,La Nou de Berguedà,30746
Nou de Gaià (La),Tarragona,43097,La Nou de Gaià,23434
Novales,Huesca,22162,Novales,22933
Novallas,Zaragoza,50190,Novallas,19366
Novelda,Alicante,3093,Novelda,23243
Novelé/Novetlè,Valencia,46180,Novelé/Novetlè,20105
Novés,Toledo,45118,Novés,20637
Noviercas,Soria,42132,Noviercas,19216
Novillas,Zaragoza,50191,Novillas,19366
Nucia (la),Alicante,3094,la Nucia,24384
Nueno,Huesca,22163,Nueno,22933
Nueva Carteya,Córdoba,14046,Nueva Carteya,13841
Nueva Villa de las Torres,Valladolid,47102,Nueva Villa de las Torres,19844
Nuévalos,Zaragoza,50192,Nuévalos,19366
Nuevo Baztán,Madrid,28100,Nuevo Baztán,30209
Nuez de Ebro,Zaragoza,50193,Nuez de Ebro,19366
Nules,Castellón,12082,Nules,22841
Nulles,Tarragona,43098,Nulles,23434
Numancia de la Sagra,Toledo,45119,Numancia de la Sagra,20815
Nuño Gómez,Toledo,45120,Nuño Gómez,18671
Nuñomoral,Cáceres,10135,Nuñomoral,18051
Obanos,Navarra,31183,Obanos,23034
Obejo,Córdoba,14047,Obejo,19284
Obón,Teruel,44167,Obón,18797
Ocaña,Toledo,45121,Ocaña,23034
Ocentejo,Guadalajara,19199,Ocentejo,20180
Ochagavía/Otsagabia,Navarra,31185,Ochagavía/Otsagabia,16854
Ochánduri,La Rioja,26109,Ochánduri,21118
Oco,Navarra,31184,Oco,17994
Ocón,La Rioja,26108,Ocón,21118
Odèn,Lleida,25148,Odèn,23784
Òdena,Barcelona,8143,Òdena,27621
Odieta,Navarra,31186,Odieta,19542
Odón,Teruel,44168,Odón,18797
Oencia,León,24103,Oencia,18440
Ogassa,Girona,17112,Ogassa,31051
Ogíjares,Granada,18145,Ogíjares,26965
Ohanes,Almería,4067,Ohanes,15879
Oia,Pontevedra,36036,Oia,22044
Oiartzun,Gipuzkoa,20063,Oiartzun,53151
Oímbra,Ourense,32053,Oímbra,18251
Oiz,Navarra,31187,Oiz,17877
Ojacastro,La Rioja,26110,Ojacastro,21118
Ojén,Málaga,29076,Ojén,21988
Ojós,Murcia,30031,Ojós,19692
Ojos Negros,Teruel,44169,Ojos Negros,18797
Ojos-Albos,Ávila,5173,Ojos-Albos,17345
Okondo,Álava,1042,Okondo,40512
Olaberria,Gipuzkoa,20058,Olaberria,4966
Olaibar,Navarra,31188,Olaibar,22232
Olazti/Olazagutía,Navarra,31189,Olazti/Olazagutía,19766
Olba,Teruel,44171,Olba,18797
Olea de Boedo,Palencia,34113,Olea de Boedo,19171
Oleiros,A Coruña,15058,Oleiros,43866
Olejua,Navarra,31190,Olejua,17513
Olèrdola,Barcelona,8145,Olèrdola,30691
Olesa de Bonesvalls,Barcelona,8146,Olesa de Bonesvalls,30406
Olesa de Montserrat,Barcelona,8147,Olesa de Montserrat,28975
Oliana,Lleida,25149,Oliana,24573
Olías del Rey,Toledo,45122,Olías del Rey,31368
Oliete,Teruel,44172,Oliete,18797
Oliola,Lleida,25150,Oliola,23784
Olite/Erriberri,Navarra,31191,Olite/Erriberri,20145
Olius,Lleida,25151,Olius,23784
Oliva,Valencia,46181,Oliva,21703
Oliva (La),Las Palmas,35014,La Oliva,21511
Oliva de la Frontera,Badajoz,6093,Oliva de la Frontera,16226
Oliva de Mérida,Badajoz,6094,Oliva de Mérida,12864
Oliva de Plasencia,Cáceres,10136,Oliva de Plasencia,15773
Olivar (El),Guadalajara,19200,El Olivar,20180
Olivares,Sevilla,41067,Olivares,19687
Olivares de Duero,Valladolid,47103,Olivares de Duero,19844
Olivares de Júcar,Cuenca,16139,Olivares de Júcar,17337
Olivella,Barcelona,8148,Olivella,32872
Olivenza,Badajoz,6095,Olivenza,18073
Ollauri,La Rioja,26111,Ollauri,21118
Olleria (L'),Valencia,46183,L' Olleria,22625
Olmeda de Cobeta,Guadalajara,19201,Olmeda de Cobeta,20180
Olmeda de Jadraque (La),Guadalajara,19202,La Olmeda de Jadraque,20180
Olmeda de la Cuesta,Cuenca,16140,Olmeda de la Cuesta,17337
Olmeda de las Fuentes,Madrid,28101,Olmeda de las Fuentes,25179
Olmeda del Rey,Cuenca,16141,Olmeda del Rey,17337
Olmedilla de Alarcón,Cuenca,16142,Olmedilla de Alarcón,17337
Olmedilla de Eliz,Cuenca,16143,Olmedilla de Eliz,17337
Olmedillo de Roa,Burgos,9235,Olmedillo de Roa,22478
Olmedo,Valladolid,47104,Olmedo,22665
Olmedo de Camaces,Salamanca,37223,Olmedo de Camaces,17879
Olmillos de Castro,Zamora,49138,Olmillos de Castro,16878
Olmillos de Muñó,Burgos,9236,Olmillos de Muñó,22478
Olmos (Los),Teruel,44173,Los Olmos,18797
Olmos de Esgueva,Valladolid,47105,Olmos de Esgueva,19844
