municipio,provincia,municipio_nombre_humano,poblacion,superficie,densidad_poblacion
Sayalonga,Málaga,Sayalonga,1614,18.2981,88.2058792989436
Sayatón,Guadalajara,Sayatón,64,45.3754,1.41045588578833
Sebúlcor,Segovia,Sebúlcor,264,27.7129,9.52624950835171
Seca (La),Valladolid,La Seca,1066,65.8961,16.1769816423127
Secastilla,Huesca,Secastilla,149,47.423,3.141935347827
Secuita (La),Tarragona,La Secuita,1728,17.8,97.0786516853933
Sedaví,Valencia,Sedaví,10344,1.8325,5644.74761255116
Sedella,Málaga,Sedella,592,31.6,18.7341772151899
Sediles,Zaragoza,Sediles,108,11.71,9.22288642186166
Segart,Valencia,Segart,177,6.6441,26.6401769991421
Segorbe,Castellón,Segorbe,9139,106.20,86.0546139359699
Segovia,Segovia,Segovia,51258,163.5920,313.328280111497
Segura,Gipuzkoa,Segura,1461,9.2186,158.483934653852
Segura de la Sierra,Jaén,Segura de la Sierra,1771,224.87,7.87566149330724
Segura de León,Badajoz,Segura de León,1834,104.3930,17.5682277547345
Segura de los Baños,Teruel,Segura de los Baños,38,54.1471,0.701791970391766
Segura de Toro,Cáceres,Segura de Toro,190,14.7321,12.8970072155361
Segurilla,Toledo,Segurilla,1346,22.77,59.11286780852
Seira,Huesca,Seira,154,69.3969,2.21911929783607
Selas,Guadalajara,Selas,43,44.8203,0.959386706470059
Selaya,Cantabria,Selaya,1854,39.1,47.4168797953964
Sella,Alicante,Sella,578,38.83,14.8853978882307
Sellent,Valencia,Sellent,377,14.005,26.9189575151732
Selva,Illes Balears,Selva,4126,48.7476,84.6400643313722
Selva de Mar (La),Girona,La Selva de Mar,212,7.1604,29.6072845092453
Selva del Camp (La),Tarragona,La Selva del Camp,5694,35.2,161.761363636364
Semillas,Guadalajara,Semillas,36,49.9106,0.72128966592267
Sempere,Valencia,Sempere,26,3.8256,6.79631953157675
Sena,Huesca,Sena,491,104.6905,4.6900148533057
Sena de Luna,León,Sena de Luna,367,147.91,2.48123859103509
Senan,Tarragona,Senan,42,11.88,3.53535353535354
Sencelles,Illes Balears,Sencelles,3542,52.857,67.0109919215998
Senés,Almería,Senés,291,50.25,5.7910447761194
Senés de Alcubierre,Huesca,Senés de Alcubierre,45,20.5312,2.191786159601
Sénia (La),Tarragona,La Sénia,5530,108.7,50.8739650413983
Senija,Alicante,Senija,605,4.7864,126.399799431723
Seno,Teruel,Seno,44,17.8503,2.46494456675798
Senterada,Lleida,Senterada,150,34.71,4.32152117545376
Sentiu de Sió (La),Lleida,La Sentiu de Sió,426,29.55,14.4162436548223
Sentmenat,Barcelona,Sentmenat,9347,28.45,328.541300527241
Senyera,Valencia,Senyera,1132,2.0306,557.470698315769
Sepulcro-Hilario,Salamanca,Sepulcro-Hilario,157,39.9516,3.9297550035543
Sepúlveda,Segovia,Sepúlveda,987,132.0986,7.47169160006238
Sequera de Fresno,Segovia,Sequera de Fresno,32,13.3130,2.40366559002479
Sequera de Haza (La),Burgos,La Sequera de Haza,25,6.8440,3.65283459964933
Sequeros,Salamanca,Sequeros,240,6.2690,38.2836178018823
Serinyà,Girona,Serinyà,1143,17.21,66.4148750726322
Serna (La),Palencia,La Serna,94,12.3034,7.64016450737195
Serna del Monte (La),Madrid,La Serna del Monte,96,5.4412,17.6431669484672
Serón,Almería,Serón,2039,166.28,12.2624488814049
Serón de Nágima,Soria,Serón de Nágima,130,60.1632,2.16078931971704
Seròs,Lleida,Seròs,1923,85.81,22.4099755273278
Serra,Valencia,Serra,3326,57.295,58.0504407016319
Serra de Daró,Girona,Serra de Daró,235,8.1765,28.7409038096985
Serrada,Valladolid,Serrada,1111,24.1892,45.9295884113571
Serrada (La),Ávila,La Serrada,134,7.25,18.4827586206897
Serradilla,Cáceres,Serradilla,1503,259.187,5.79890195110094
Serradilla del Arroyo,Salamanca,Serradilla del Arroyo,248,80.5391,3.0792497060434
Serradilla del Llano,Salamanca,Serradilla del Llano,147,67.5162,2.17725523652101
Serranillos,Ávila,Serranillos,245,18.3924,13.3207194275897
Serranillos del Valle,Madrid,Serranillos del Valle,4429,13.2929,333.185384679039
Serratella (la),Castellón,la Serratella,92,18.8124,4.89039144394123
Serrato,Málaga,Serrato,473,29.11,16.2487117828925
Serrejón,Cáceres,Serrejón,409,124.1532,3.29431702122861
Sesa,Huesca,Sesa,162,30.8373,5.25337821404598
Seseña,Toledo,Seseña,27466,71.41,384.624002240583
Sesma,Navarra,Sesma,1149,71.3298,16.108274522009
Sestao,Bizkaia,Sestao,27342,3.58,7637.43016759777
Sestrica,Zaragoza,Sestrica,338,40.8754,8.26903222965402
Sesué,Huesca,Sesué,123,5.3483,22.9979619692239
Setcases,Girona,Setcases,185,48.9,3.78323108384458
Setenil de las Bodegas,Cádiz,Setenil de las Bodegas,2698,82.1457,32.8440807005114
Setiles,Guadalajara,Setiles,85,56.7695,1.4972828719647
Seu d'Urgell (La),Lleida,La Seu d'Urgell,12252,15.19,806.583278472679
Seva,Barcelona,Seva,3696,30.5136,121.126317445336
Sevilla,Sevilla,Sevilla,684234,142.00,4818.54929577465
Sevilla la Nueva,Madrid,Sevilla la Nueva,9345,25.1301,371.864815500137
Sevilleja de la Jara,Toledo,Sevilleja de la Jara,640,233.9453,2.73568222999137
Sidamon,Lleida,Sidamon,755,8.12,92.9802955665025
Sienes,Guadalajara,Sienes,49,29.4973,1.66116898834809
Siero,Asturias,Siero,51608,211.2328,244.318117262092
Sierpe (La),Salamanca,La Sierpe,41,14.8572,2.75960477075088
Sierra de Fuentes,Cáceres,Sierra de Fuentes,1984,25.2132,78.6889407135945
Sierra de Luna,Zaragoza,Sierra de Luna,285,43.386,6.56893928917162
Sierra de Yeguas,Málaga,Sierra de Yeguas,3386,85.57,39.5699427369405
Sierra Engarcerán,Castellón,Sierra Engarcerán,992,81.9804,12.1004532790765
Sierro,Almería,Sierro,380,27.64,13.7481910274964
Siétamo,Huesca,Siétamo,710,48.9826,14.4949431022445
Siete Aguas,Valencia,Siete Aguas,1183,110.5947,10.6967151228766
Siete Iglesias de Trabancos,Valladolid,Siete Iglesias de Trabancos,427,61.2925,6.96659460782314
Sieteiglesias de Tormes,Salamanca,Sieteiglesias de Tormes,184,14.2948,12.8718135265971
Sigeres,Ávila,Sigeres,41,13.6951,2.99377149491424
Sigüenza,Guadalajara,Sigüenza,4298,386.8688,11.1097095449413
Sigüés,Zaragoza,Sigüés,79,101.765,0.776298334397877
Siles,Jaén,Siles,2209,177.8474,12.4207607195832
Silla,Valencia,Silla,19211,25.02,767.825739408473
Silleda,Pontevedra,Silleda,8845,167.959,52.6616614769081
Silos (Los),Santa Cruz de Tenerife,Los Silos,4692,24.55,191.12016293279
Sils,Girona,Sils,6349,30.0509,211.274870303385
Simancas,Valladolid,Simancas,5315,42.3635,125.46177723748
Simat de la Valldigna,Valencia,Simat de la Valldigna,3286,38.4881,85.377038617131
Sinarcas,Valencia,Sinarcas,1109,102.461,10.8236304545144
Sineu,Illes Balears,Sineu,4122,47.7368,86.3484774848754
Singra,Teruel,Singra,80,36.7229,2.17847718998227
Sinlabajos,Ávila,Sinlabajos,141,20.0709,7.02509603455749
Siruela,Badajoz,Siruela,1852,202.4700,9.14703412851287
Sisamón,Zaragoza,Sisamón,33,41.5523,0.794179864893159
Sisante,Cuenca,Sisante,1619,134.3553,12.0501386994037
Sitges,Barcelona,Sitges,30217,43.7033,691.412318978201
Siurana,Girona,Siurana,179,10.44,17.1455938697318
Soba,Cantabria,Soba,1153,214.45,5.37654464910235
Sober,Lugo,Sober,2243,133.3525,16.8200821131962
Sobradiel,Zaragoza,Sobradiel,1150,12.0644,95.3217731507576
Sobradillo,Salamanca,Sobradillo,196,53.5047,3.66322958543829
Sobrado,León,Sobrado,292,40.9448,7.13155272464391
Sobrado,A Coruña,Sobrado,1778,120.57,14.7466202206187
Sobremunt,Barcelona,Sobremunt,78,13.79,5.6562726613488
Sobrescobio,Asturias,Sobrescobio,829,69.4248,11.9409778638181
Socovos,Albacete,Socovos,1750,139.04,12.5863060989643
Socuéllamos,Ciudad Real,Socuéllamos,12067,372.44,32.3998496402105
Sojuela,La Rioja,Sojuela,465,15.1476,30.6979323457181
Solana (La),Ciudad Real,La Solana,15357,134.27,114.374022491994
Solana de Ávila,Ávila,Solana de Ávila,112,68.3668,1.63822206100037
Solana de los Barros,Badajoz,Solana de los Barros,2575,65.0339,39.5947344385005
Solana de Rioalmar,Ávila,Solana de Rioalmar,145,37.1394,3.90420954565771
Solana del Pino,Ciudad Real,Solana del Pino,322,180.0776,1.78811801134622
Solanillos del Extremo,Guadalajara,Solanillos del Extremo,87,34.8347,2.49750966708483
Solarana,Burgos,Solarana,73,16.509,4.42183051668787
Solera de Gabaldón,Cuenca,Solera de Gabaldón,27,50.4891,0.534768890711064
Soleràs (El),Lleida,El Soleràs,337,12.61,26.7248215701824
Soliedra,Soria,Soliedra,31,19.4819,1.59122056883569
Solivella,Tarragona,Solivella,640,21.2833,30.0705247776426
Sollana,Valencia,Sollana,4911,39.22,125.216726160122
Sóller,Illes Balears,Sóller,13491,42.7983,315.222800905643
Solórzano,Cantabria,Solórzano,1048,25.4757,41.1372405861272
Solosancho,Ávila,Solosancho,815,52.0099,15.670093578338
Solsona,Lleida,Solsona,9175,17.71,518.068887634105
Somiedo,Asturias,Somiedo,1104,290.12,3.80532193575072
Somolinos,Guadalajara,Somolinos,30,14.78,2.0297699594046
Somontín,Almería,Somontín,444,16.13,27.5263484190949
Somosierra,Madrid,Somosierra,87,20.4223,4.26004906401336
Somozas (As),A Coruña,As Somozas,1076,70.9144,15.1732229279244
Son Servera,Illes Balears,Son Servera,11835,42.565,278.045342417479
Sondika,Bizkaia,Sondika,4555,6.8,669.852941176471
Soneja,Castellón,Soneja,1479,29.1049,50.8161855907425
Sonseca,Toledo,Sonseca,11070,59.9,184.808013355593
Sopeira,Huesca,Sopeira,93,44.0866,2.10948451456905
Sopela,Bizkaia,Sopela,14276,8.43,1693.47568208778
Soportújar,Granada,Soportújar,259,14.1617,18.2887647669418
Sopuerta,Bizkaia,Sopuerta,2638,42.56,61.9830827067669
Sora,Barcelona,Sora,211,30.86,6.83732987686325
Soraluze-Placencia de las Armas,Gipuzkoa,Soraluze-Placencia de las Armas,3903,14.2178,274.515044521656
Sorbas,Almería,Sorbas,2471,249.16,9.91732220260074
Sordillos,Burgos,Sordillos,28,9.7092,2.88386272813414
Soria,Soria,Soria,39695,271.7705,146.060738748319
Soriguera,Lleida,Soriguera,431,106.10,4.062205466541
Sorihuela,Salamanca,Sorihuela,258,20.5045,12.5826038186739
Sorihuela del Guadalimar,Jaén,Sorihuela del Guadalimar,1075,55.3083,19.4365041051705
Sorlada,Navarra,Sorlada,51,6.137,8.31024930747922
Sort,Lleida,Sort,2181,105.15,20.7417974322397
Sorvilán,Granada,Sorvilán,524,34.33,15.2636178269735
Sorzano,La Rioja,Sorzano,230,10.228,22.4872897927259
Sos del Rey Católico,Zaragoza,Sos del Rey Católico,574,216.6248,2.64974278106662
Soses,Lleida,Soses,1781,30.15,59.0713101160862
Sot de Chera,Valencia,Sot de Chera,387,38.7512,9.9867875059353
Sot de Ferrer,Castellón,Sot de Ferrer,428,8.6402,49.535890372908
Sotalbo,Ávila,Sotalbo,230,90.4590,2.54258835494533
Sotés,La Rioja,Sotés,276,14.600,18.9041095890411
Sotillo,Segovia,Sotillo,29,20.3313,1.42637214541126
Sotillo (El),Guadalajara,El Sotillo,41,24.2537,1.69046372306081
Sotillo de la Adrada,Ávila,Sotillo de la Adrada,4721,43.20,109.282407407407
Sotillo de la Ribera,Burgos,Sotillo de la Ribera,469,42.4599,11.0457160756384
Sotillo de las Palomas,Toledo,Sotillo de las Palomas,191,18.8459,10.1348303875113
Sotillo del Rincón,Soria,Sotillo del Rincón,178,60.538,2.94030195910007
Soto de Cerrato,Palencia,Soto de Cerrato,192,12.9434,14.8338149172551
Soto de la Vega,León,Soto de la Vega,1518,23.5790,64.3793205818737
Soto del Barco,Asturias,Soto del Barco,3850,35.3444,108.928147033193
Soto del Real,Madrid,Soto del Real,9091,43.2138,210.372612452504
Soto en Cameros,La Rioja,Soto en Cameros,84,49.0464,1.71266392640438
Soto y Amío,León,Soto y Amío,770,69.1878,11.1291297020573
Sotobañado y Priorato,Palencia,Sotobañado y Priorato,144,25.2642,5.69976488469851
Sotodosos,Guadalajara,Sotodosos,30,28.9480,1.03634102528672
Sotonera (La),Huesca,La Sotonera,903,165.5393,5.45489802119497
Sotorribas,Cuenca,Sotorribas,681,149.21,4.56403726291803
Sotosalbos,Segovia,Sotosalbos,137,23.9170,5.72814316176778
Sotoserrano,Salamanca,Sotoserrano,553,57.37,9.63918424263552
Sotragero,Burgos,Sotragero,289,5.4903,52.6382893466659
Sotresgudo,Burgos,Sotresgudo,445,172.1935,2.58430196261764
Soutomaior,Pontevedra,Soutomaior,7482,24.989,299.411741166113
Suances,Cantabria,Suances,9026,24.53,367.957602935181
Subirats,Barcelona,Subirats,3149,55.92,56.3125894134478
Sudanell,Lleida,Sudanell,844,8.27,102.055622732769
Sueca,Valencia,Sueca,27617,92.5163,298.509559937006
Suellacabras,Soria,Suellacabras,25,39.1881,0.637948765058781
Sueras/Suera,Castellón,Sueras/Suera,554,22.2199,24.9326054572703
Suflí,Almería,Suflí,197,10.09,19.5242814667988
Sukarrieta,Bizkaia,Sukarrieta,347,1.91,181.675392670157
Sumacàrcer,Valencia,Sumacàrcer,1072,20.0897,53.3606773620313
Sunbilla,Navarra,Sunbilla,674,46.7865,14.4058649396728
Sunyer,Lleida,Sunyer,334,12.5,26.72
Súria,Barcelona,Súria,5923,23.61,250.868276154172
Susinos del Páramo,Burgos,Susinos del Páramo,113,11.4544,9.86520463751921
Susqueda,Girona,Susqueda,99,51.00,1.94117647058824
Tabanera de Cerrato,Palencia,Tabanera de Cerrato,137,46.3368,2.95661331814023
Tabanera de Valdavia,Palencia,Tabanera de Valdavia,24,21.5333,1.11455280890528
Tabanera la Luenga,Segovia,Tabanera la Luenga,47,12.8825,3.64836017853677
Tábara,Zamora,Tábara,751,112.6842,6.66464331290456
Tabera de Abajo,Salamanca,Tabera de Abajo,109,63.7791,1.70902380246821
Tabernas,Almería,Tabernas,3887,280.3766,13.8634964544117
Taberno,Almería,Taberno,996,44.06,22.6055379028597
Taboada,Lugo,Taboada,2689,146.6673,18.3340117394948
Taboadela,Ourense,Taboadela,1452,25.1865,57.6499315109285
Tabuenca,Zaragoza,Tabuenca,320,85.7231,3.73294946169702
Tacoronte,Santa Cruz de Tenerife,Tacoronte,24346,30.00,811.533333333333
Tafalla,Navarra,Tafalla,10582,98.0837,107.88744714973
Tagamanent,Barcelona,Tagamanent,325,43.50,7.47126436781609
Taha (La),Granada,La Taha,715,25.5881,27.9426764785193
Tahal,Almería,Tahal,349,94.60,3.6892177589852
Tajahuerce,Soria,Tajahuerce,24,20.8668,1.15015239519236
Tajueco,Soria,Tajueco,60,18.0668,3.3210087010428
Tala (La),Salamanca,La Tala,80,12.322,6.49245252394092
Talamanca,Barcelona,Talamanca,222,29.3,7.57679180887372
Talamanca de Jarama,Madrid,Talamanca de Jarama,4123,39.3562,104.761130393686
Talamantes,Zaragoza,Talamantes,64,46.9416,1.36339621998398
Talarn,Lleida,Talarn,489,27.86,17.5520459440057
Talarrubias,Badajoz,Talarrubias,3355,337.79,9.9322064004263
Talaván,Cáceres,Talaván,796,98.4815,8.08273635149749
Talavera,Lleida,Talavera,287,30.62,9.37295885042456
Talavera de la Reina,Toledo,Talavera de la Reina,83477,187.12,446.11479264643
Talavera la Real,Badajoz,Talavera la Real,5311,61.4978,86.3608129071284
Talaveruela de la Vera,Cáceres,Talaveruela de la Vera,316,21.3357,14.8108569205604
Talayuela,Cáceres,Talayuela,7328,181.20,40.4415011037528
Talayuelas,Cuenca,Talayuelas,849,106.5890,7.96517464278678
Tales,Castellón,Tales,843,14.5254,58.0362675038209
Táliga,Badajoz,Táliga,674,31.3137,21.5241252231451
Tallada d'Empordà (La),Girona,La Tallada d'Empordà,466,16.77,27.7877161598092
Talveila,Soria,Talveila,107,52.9748,2.01982829571796
Tamajón,Guadalajara,Tamajón,146,116.2760,1.25563314871513
Tamames,Salamanca,Tamames,783,60.688,12.9020564197205
Támara de Campos,Palencia,Támara de Campos,74,20.749,3.56643693671984
Tamarite de Litera,Huesca,Tamarite de Litera,3449,110.87,31.1085054568413
Tamariz de Campos,Valladolid,Tamariz de Campos,68,37.7779,1.79999417648943
Tamarón,Burgos,Tamarón,41,15.6563,2.61875411176332
Tamurejo,Badajoz,Tamurejo,211,29.7079,7.10248789042645
Tanque (El),Santa Cruz de Tenerife,El Tanque,2829,24.22,116.804293971924
Tapia de Casariego,Asturias,Tapia de Casariego,3683,65.9851,55.8156311045979
Tapioles,Zamora,Tapioles,139,27.6410,5.02876162222785
Taradell,Barcelona,Taradell,6687,27.3598,244.40968135732
Taragudo,Guadalajara,Taragudo,45,6.4192,7.01021934197408
Taramundi,Asturias,Taramundi,592,82.1617,7.20530368772798
Tarancón,Cuenca,Tarancón,15645,106.6,146.763602251407
Taravilla,Guadalajara,Taravilla,33,60.6792,0.543843689435589
Tarazona,Zaragoza,Tarazona,10494,244.07,42.9958618429139
Tarazona de Guareña,Salamanca,Tarazona de Guareña,288,29.2615,9.84228423013174
Tarazona de la Mancha,Albacete,Tarazona de la Mancha,6184,212.68,29.0765469249577
Tàrbena,Alicante,Tàrbena,642,31.6700,20.2715503631197
Tardáguila,Salamanca,Tardáguila,196,24.6923,7.9376971768527
Tardajos,Burgos,Tardajos,800,12.72,62.8930817610063
Tardelcuende,Soria,Tardelcuende,420,64.1356,6.54862510056817
Tardienta,Huesca,Tardienta,938,90.6472,10.3478099709644
Tariego de Cerrato,Palencia,Tariego de Cerrato,485,20.6783,23.4545392996523
Tarifa,Cádiz,Tarifa,18466,419.18,44.0526742688105
Taroda,Soria,Taroda,46,36.9114,1.24622745276527
Tarragona,Tarragona,Tarragona,135436,58.8,2303.33333333333
Tàrrega,Lleida,Tàrrega,17649,87.96,200.648021828104
Tarrés,Lleida,Tarrés,105,13.08,8.02752293577982
Tarroja de Segarra,Lleida,Tarroja de Segarra,187,7.90,23.6708860759494
Tartanedo,Guadalajara,Tartanedo,144,148.291,0.971063651873681
Tauste,Zaragoza,Tauste,6777,405.18,16.7258996001777
Tavernes Blanques,Valencia,Tavernes Blanques,9205,0.78,11801.2820512821
Tavernes de la Valldigna,Valencia,Tavernes de la Valldigna,17162,49.2334,348.584497515914
Tavèrnoles,Barcelona,Tavèrnoles,329,18.90,17.4074074074074
Tavertet,Barcelona,Tavertet,113,32.79,3.44617261360171
Tazacorte,Santa Cruz de Tenerife,Tazacorte,4558,12.0,379.833333333333
Teba,Málaga,Teba,3727,143.74,25.9287602615834
Tébar,Cuenca,Tébar,292,99.0225,2.94882476204903
Tegueste,Santa Cruz de Tenerife,Tegueste,11326,26.44,428.366111951589
Teguise,Las Palmas,Teguise,23044,263.03,87.6097783522792
Teià,Barcelona,Teià,6532,6.72,972.02380952381
Teixeira (A),Ourense,A Teixeira,336,27.6405,12.1560753242525
Tejada,Burgos,Tejada,34,22.7448,1.49484717385952
Tejadillos,Cuenca,Tejadillos,115,63.2815,1.81727677125226
Tejado,Soria,Tejado,92,77.9628,1.18004997255101
Tejado (El),Salamanca,El Tejado,82,21.1874,3.87022475622304
Tejeda,Las Palmas,Tejeda,1865,103.86,17.9568650105912
Tejeda de Tiétar,Cáceres,Tejeda de Tiétar,770,52.8334,14.5741141020642
Tejeda y Segoyuela,Salamanca,Tejeda y Segoyuela,90,44.0999,2.04082095424253
Telde,Las Palmas,Telde,102769,100.33,1024.30977773348
Tella-Sin,Huesca,Tella-Sin,224,89.5062,2.50261993023947
Tembleque,Toledo,Tembleque,1967,223.0708,8.81782824107862
Tendilla,Guadalajara,Tendilla,298,22.8379,13.0484851934723
Tenebrón,Salamanca,Tenebrón,135,40.0587,3.37005444510181
Teo,A Coruña,Teo,18778,79.25,236.946372239748
Teresa,Castellón,Teresa,245,19.886,12.3202252841195
Teresa de Cofrentes,Valencia,Teresa de Cofrentes,618,110.8042,5.57740591060628
Térmens,Lleida,Térmens,1330,27.58,48.2233502538071
Teror,Las Palmas,Teror,12634,25.81,489.500193723363
Terque,Almería,Terque,372,15.7179,23.6672837974539
Terrades,Girona,Terrades,334,20.98,15.9199237368923
Terradillos,Salamanca,Terradillos,3096,33.15,93.393665158371
Terradillos de Esgueva,Burgos,Terradillos de Esgueva,73,14.3949,5.07124050879131
Terrassa,Barcelona,Terrassa,223011,70.12,3180.41928123217
Terrateig,Valencia,Terrateig,276,6.316,43.6985433818873
Terrer,Zaragoza,Terrer,530,33.38,15.8777711204314
Terriente,Teruel,Terriente,181,47.9835,3.77213000302187
Terrinches,Ciudad Real,Terrinches,633,55.5197,11.4013584367351
Terroba,La Rioja,Terroba,37,8.8372,4.18684651247001
Teruel,Teruel,Teruel,35994,440.4145,81.7275543834274
Terzaga,Guadalajara,Terzaga,20,33.8081,0.591574208547656
Teulada,Alicante,Teulada,11466,32.25,355.53488372093
Teverga,Asturias,Teverga,1584,176.31,8.98417559979581
Tiana,Barcelona,Tiana,9009,7.95,1133.20754716981
Tías,Las Palmas,Tías,20801,64.32,323.398631840796
Tibi,Alicante,Tibi,1691,70.3827,24.0257904286138
Tiebas-Muruarte de Reta,Navarra,Tiebas-Muruarte de Reta,646,21.3519,30.2549187660115
Tiedra,Valladolid,Tiedra,285,47.3060,6.02460575825477
Tielmes,Madrid,Tielmes,2781,26.8827,103.44943030276
Tiemblo (El),Ávila,El Tiemblo,4414,75.5851,58.3977529962916
Tierga,Zaragoza,Tierga,190,66.1312,2.87307655085648
Tierz,Huesca,Tierz,800,6.5400,122.324159021407
Tierzo,Guadalajara,Tierzo,48,40.0564,1.19831038236087
Tiétar,Cáceres,Tiétar,878,23.93,36.6903468449645
Tijarafe,Santa Cruz de Tenerife,Tijarafe,2560,53.55,47.8057889822596
Tíjola,Almería,Tíjola,3528,67.73,52.0891776170087
Tinajas,Cuenca,Tinajas,201,46.8947,4.28619865357919
Tinajo,Las Palmas,Tinajo,6447,135.8,47.4742268041237
Tineo,Asturias,Tineo,9096,540.8263,16.8187087055493
Tinieblas de la Sierra,Burgos,Tinieblas de la Sierra,28,29.3802,0.953022784051844
