codigo_ine,municipio,provincia,comunidad_autonoma,municipio_nombre_humano,linea_costa_provincia,linea_montana_provincia
19165,Majaelrayo,Guadalajara,Castilla-La Mancha,Majaelrayo,0,1
42108,Maján,Soria,Castilla y León,Maján,3,1
29067,Málaga,Málaga,Andalucía,Málaga,1,2
19166,Málaga del Fresno,Guadalajara,Castilla-La Mancha,Málaga del Fresno,0,1
13052,Malagón,Ciudad Real,Castilla-La Mancha,Malagón,3,2
19167,Malaguilla,Guadalajara,Castilla-La Mancha,Malaguilla,0,1
18126,Malahá (La),Granada,Andalucía,La Malahá,1,1
50155,Malanquilla,Zaragoza,Aragón,Malanquilla,2,1
6077,Malcocinado,Badajoz,Extremadura,Malcocinado,3,0
25130,Maldà,Lleida,Cataluña,Maldà,2,1
50156,Maleján,Zaragoza,Aragón,Maleján,2,1
8110,Malgrat de Mar,Barcelona,Cataluña,Malgrat de Mar,1,2
8111,Malla,Barcelona,Cataluña,Malla,1,2
48058,Mallabia,Bizkaia,País Vasco,Mallabia,1,2
50160,Mallén,Zaragoza,Aragón,Mallén,2,1
50157,Malón,Zaragoza,Aragón,Malón,2,1
37178,Malpartida,Salamanca,Castilla y León,Malpartida,0,2
10115,Malpartida de Cáceres,Cáceres,Extremadura,Malpartida de Cáceres,0,3
5116,Malpartida de Corneja,Ávila,Castilla y León,Malpartida de Corneja,0,1
6078,Malpartida de la Serena,Badajoz,Extremadura,Malpartida de la Serena,3,0
10116,Malpartida de Plasencia,Cáceres,Extremadura,Malpartida de Plasencia,0,3
15043,Malpica de Bergantiños,A Coruña,Galicia,Malpica de Bergantiños,1,3
45089,Malpica de Tajo,Toledo,Castilla-La Mancha,Malpica de Tajo,0,2
50159,Maluenda,Zaragoza,Aragón,Maluenda,2,1
49107,Malva,Zamora,Castilla y León,Malva,3,2
5117,Mamblas,Ávila,Castilla y León,Mamblas,0,1
9199,Mambrilla de Castrejón,Burgos,Castilla y León,Mambrilla de Castrejón,2,2
9200,Mambrillas de Lara,Burgos,Castilla y León,Mambrillas de Lara,2,2
9201,Mamolar,Burgos,Castilla y León,Mamolar,2,2
7033,Manacor,Illes Balears,Islas Baleares,Manacor,1,2
37179,Mancera de Abajo,Salamanca,Castilla y León,Mancera de Abajo,0,2
5118,Mancera de Arriba,Ávila,Castilla y León,Mancera de Arriba,0,1
23058,Mancha Real,Jaén,Andalucía,Mancha Real,2,2
6079,Manchita,Badajoz,Extremadura,Manchita,3,0
50161,Manchones,Zaragoza,Aragón,Manchones,2,1
9202,Manciles,Burgos,Castilla y León,Manciles,2,2
7034,Mancor de la Vall,Illes Balears,Islas Baleares,Mancor de la Vall,1,2
19168,Mandayona,Guadalajara,Castilla-La Mancha,Mandayona,0,1
49108,Manganeses de la Lampreana,Zamora,Castilla y León,Manganeses de la Lampreana,3,2
49109,Manganeses de la Polvorosa,Zamora,Castilla y León,Manganeses de la Polvorosa,3,2
29068,Manilva,Málaga,Andalucía,Manilva,1,2
46159,Manises,Valencia,Comunidad Valenciana,Manises,1,0
5119,Manjabálago y Ortigosa de Rioalmar,Ávila,Castilla y León,Manjabálago y Ortigosa de Rioalmar,0,1
26092,Manjarrés,La Rioja,La Rioja,Manjarrés,2,2
8112,Manlleu,Barcelona,Cataluña,Manlleu,1,2
34099,Manquillos,Palencia,Castilla y León,Manquillos,2,2
8113,Manresa,Barcelona,Cataluña,Manresa,1,2
26093,Mansilla de la Sierra,La Rioja,La Rioja,Mansilla de la Sierra,2,2
24094,Mansilla de las Mulas,León,Castilla y León,Mansilla de las Mulas,2,1
24095,Mansilla Mayor,León,Castilla y León,Mansilla Mayor,2,1
19169,Mantiel,Guadalajara,Castilla-La Mancha,Mantiel,0,1
34100,Mantinos,Palencia,Castilla y León,Mantinos,2,2
46160,Manuel,Valencia,Comunidad Valenciana,Manuel,1,0
49110,Manzanal de Arriba,Zamora,Castilla y León,Manzanal de Arriba,3,2
49112,Manzanal de los Infantes,Zamora,Castilla y León,Manzanal de los Infantes,3,2
49111,Manzanal del Barco,Zamora,Castilla y León,Manzanal del Barco,3,2
13053,Manzanares,Ciudad Real,Castilla-La Mancha,Manzanares,3,2
26094,Manzanares de Rioja,La Rioja,La Rioja,Manzanares de Rioja,2,2
28082,Manzanares el Real,Madrid,Comunidad de Madrid,Manzanares el Real,3,2
32044,Manzaneda,Ourense,Galicia,Manzaneda,2,2
45090,Manzaneque,Toledo,Castilla-La Mancha,Manzaneque,0,2
44143,Manzanera,Teruel,Aragón,Manzanera,2,1
21047,Manzanilla,Huelva,Andalucía,Manzanilla,1,0
47080,Manzanillo,Valladolid,Castilla y León,Manzanillo,3,0
37180,Manzano (El),Salamanca,Castilla y León,El Manzano,0,2
48059,Mañaria,Bizkaia,País Vasco,Mañaria,1,2
31161,Mañeru,Navarra,Comunidad Foral de Navarra,Mañeru,2,2
15044,Mañón,A Coruña,Galicia,Mañón,1,3
7032,Maó-Mahón,Illes Balears,Islas Baleares,Maó-Mahón,1,2
45091,Maqueda,Toledo,Castilla-La Mancha,Maqueda,0,2
50162,Mara,Zaragoza,Aragón,Mara,2,1
18127,Maracena,Granada,Andalucía,Maracena,1,1
19170,Maranchón,Guadalajara,Castilla-La Mancha,Maranchón,0,1
24096,Maraña,León,Castilla y León,Maraña,2,1
31162,Marañón,Navarra,Comunidad Foral de Navarra,Marañón,2,2
40903,Marazoleja,Segovia,Castilla y León,Marazoleja,3,1
40118,Marazuela,Segovia,Castilla y León,Marazuela,3,1
29069,Marbella,Málaga,Andalucía,Marbella,1,2
43076,Marçà,Tarragona,Cataluña,Marçà,1,2
10117,Marchagaz,Cáceres,Extremadura,Marchagaz,0,3
18128,Marchal,Granada,Andalucía,Marchal,1,1
19171,Marchamalo,Guadalajara,Castilla-La Mancha,Marchamalo,0,1
41060,Marchena,Sevilla,Andalucía,Marchena,2,0
31163,Marcilla,Navarra,Comunidad Foral de Navarra,Marcilla,2,2
34101,Marcilla de Campos,Palencia,Castilla y León,Marcilla de Campos,2,2
43075,Margalef,Tarragona,Cataluña,Margalef,1,2
8242,Marganell,Barcelona,Cataluña,Marganell,1,2
4063,María,Almería,Andalucía,María,1,2
50163,María de Huerva,Zaragoza,Aragón,María de Huerva,2,1
7035,Maria de la Salut,Illes Balears,Islas Baleares,Maria de la Salut,1,2
16122,Mariana,Cuenca,Castilla-La Mancha,Mariana,2,2
36026,Marín,Pontevedra,Galicia,Marín,1,3
39040,Marina de Cudeyo,Cantabria,Cantabria,Marina de Cudeyo,1,1
41061,Marinaleda,Sevilla,Andalucía,Marinaleda,2,0
46161,Marines,Valencia,Comunidad Valenciana,Marines,1,0
21048,Marines (Los),Huelva,Andalucía,Los Marines,1,0
45092,Marjaliza,Toledo,Castilla-La Mancha,Marjaliza,0,2
48060,Markina-Xemein,Bizkaia,País Vasco,Markina-Xemein,1,2
5120,Marlín,Ávila,Castilla y León,Marlín,0,1
23059,Marmolejo,Jaén,Andalucía,Marmolejo,2,2
50902,Marracos,Zaragoza,Aragón,Marracos,2,1
7036,Marratxí,Illes Balears,Islas Baleares,Marratxí,1,2
45093,Marrupe,Toledo,Castilla-La Mancha,Marrupe,0,2
37181,Martiago,Salamanca,Castilla y León,Martiago,0,2
5121,Martiherrero,Ávila,Castilla y León,Martiherrero,0,1
41062,Martín de la Jara,Sevilla,Andalucía,Martín de la Jara,2,0
37183,Martín de Yeltes,Salamanca,Castilla y León,Martín de Yeltes,0,2
44144,Martín del Río,Teruel,Aragón,Martín del Río,2,1
40119,Martín Miguel,Segovia,Castilla y León,Martín Miguel,3,1
40120,Martín Muñoz de la Dehesa,Segovia,Castilla y León,Martín Muñoz de la Dehesa,3,1
40121,Martín Muñoz de las Posadas,Segovia,Castilla y León,Martín Muñoz de las Posadas,3,1
37182,Martinamor,Salamanca,Castilla y León,Martinamor,0,2
5122,Martínez,Ávila,Castilla y León,Martínez,0,1
8114,Martorell,Barcelona,Cataluña,Martorell,1,2
8115,Martorelles,Barcelona,Cataluña,Martorelles,1,2
23060,Martos,Jaén,Andalucía,Martos,2,2
40122,Marugán,Segovia,Castilla y León,Marugán,3,1
48061,Maruri-Jatabe,Bizkaia,País Vasco,Maruri-Jatabe,1,2
47081,Marzales,Valladolid,Castilla y León,Marzales,3,0
43077,Mas de Barberans,Tarragona,Cataluña,Mas de Barberans,1,2
44145,Mas de las Matas,Teruel,Aragón,Mas de las Matas,2,1
17100,Masarac,Girona,Cataluña,Masarac,1,1
45094,Mascaraque,Toledo,Castilla-La Mancha,Mascaraque,0,2
43078,Masdenverge,Tarragona,Cataluña,Masdenverge,1,2
16123,Masegosa,Cuenca,Castilla-La Mancha,Masegosa,2,2
2047,Masegoso,Albacete,Castilla-La Mancha,Masegoso,2,2
19172,Masegoso de Tajuña,Guadalajara,Castilla-La Mancha,Masegoso de Tajuña,0,1
32045,Maside,Ourense,Galicia,Maside,2,2
8116,Masies de Roda (Les),Barcelona,Cataluña,Le Masies de Rodas,1,2
8117,Masies de Voltregà (Les),Barcelona,Cataluña,Le Masies de Voltregàs,1,2
43079,Masllorenç,Tarragona,Cataluña,Masllorenç,1,2
8118,Masnou (El),Barcelona,Cataluña,El Masnou,1,2
43080,Masó (La),Tarragona,Cataluña,La Masó,1,2
43081,Maspujols,Tarragona,Cataluña,Maspujols,1,2
8119,Masquefa,Barcelona,Cataluña,Masquefa,1,2
43082,Masroig (El),Tarragona,Cataluña,El Masroig,1,2
46162,Massalavés,Valencia,Comunidad Valenciana,Massalavés,1,0
25131,Massalcoreig,Lleida,Cataluña,Massalcoreig,2,1
46163,Massalfassar,Valencia,Comunidad Valenciana,Massalfassar,1,0
46164,Massamagrell,Valencia,Comunidad Valenciana,Massamagrell,1,0
46165,Massanassa,Valencia,Comunidad Valenciana,Massanassa,1,0
17101,Massanes,Girona,Cataluña,Massanes,1,1
25132,Massoteres,Lleida,Cataluña,Massoteres,2,1
37184,Masueco,Salamanca,Castilla y León,Masueco,0,2
45095,Mata (La),Toledo,Castilla-La Mancha,La Mata,0,2
10118,Mata de Alcántara,Cáceres,Extremadura,Mata de Alcántara,0,3
40124,Mata de Cuéllar,Segovia,Castilla y León,Mata de Cuéllar,3,1
37186,Mata de Ledesma (La),Salamanca,Castilla y León,La Mata de Ledesma,0,2
44146,Mata de los Olmos (La),Teruel,Aragón,La Mata de los Olmos,2,1
12075,Mata de Morella (la),Castellón,Comunidad Valenciana,la Mata de Morella,1,2
40123,Matabuena,Segovia,Castilla y León,Matabuena,3,1
24097,Matadeón de los Oteros,León,Castilla y León,Matadeón de los Oteros,2,1
8120,Matadepera,Barcelona,Cataluña,Matadepera,1,2
42110,Matalebreras,Soria,Castilla y León,Matalebreras,3,1
24098,Matallana de Torío,León,Castilla y León,Matallana de Torío,2,1
42111,Matamala de Almazán,Soria,Castilla y León,Matamala de Almazán,3,1
24099,Matanza,León,Castilla y León,Matanza,2,1
38025,Matanza de Acentejo (La),Santa Cruz de Tenerife,Islas Canarias,La Matanza de Acentejo,1,2
47082,Matapozuelos,Valladolid,Castilla y León,Matapozuelos,3,0
8121,Mataró,Barcelona,Cataluña,Mataró,1,2
19173,Matarrubia,Guadalajara,Castilla-La Mancha,Matarrubia,0,1
12076,Matet,Castellón,Comunidad Valenciana,Matet,1,2
40125,Matilla (La),Segovia,Castilla y León,La Matilla,3,1
49113,Matilla de Arzón,Zamora,Castilla y León,Matilla de Arzón,3,2
47083,Matilla de los Caños,Valladolid,Castilla y León,Matilla de los Caños,3,0
37187,Matilla de los Caños del Río,Salamanca,Castilla y León,Matilla de los Caños del Río,0,2
49114,Matilla la Seca,Zamora,Castilla y León,Matilla la Seca,3,2
19174,Matillas,Guadalajara,Castilla-La Mancha,Matillas,0,1
26095,Matute,La Rioja,La Rioja,Matute,2,2
37188,Maya (La),Salamanca,Castilla y León,La Maya,0,2
49115,Mayalde,Zamora,Castilla y León,Mayalde,3,2
47084,Mayorga,Valladolid,Castilla y León,Mayorga,3,0
44147,Mazaleón,Teruel,Aragón,Mazaleón,2,1
45096,Mazarambroz,Toledo,Castilla-La Mancha,Mazarambroz,0,2
19175,Mazarete,Guadalajara,Castilla-La Mancha,Mazarete,0,1
15045,Mazaricos,A Coruña,Galicia,Mazaricos,1,3
34102,Mazariegos,Palencia,Castilla y León,Mazariegos,2,2
30026,Mazarrón,Murcia,Región de Murcia,Mazarrón,1,2
39041,Mazcuerras,Cantabria,Cantabria,Mazcuerras,1,1
19176,Mazuecos,Guadalajara,Castilla-La Mancha,Mazuecos,0,1
34103,Mazuecos de Valdeginate,Palencia,Castilla y León,Mazuecos de Valdeginate,2,2
9206,Mazuela,Burgos,Castilla y León,Mazuela,2,2
36027,Meaño,Pontevedra,Galicia,Meaño,1,3
9208,Mecerreyes,Burgos,Castilla y León,Mecerreyes,2,2
28083,Meco,Madrid,Comunidad de Madrid,Meco,3,2
6080,Medellín,Badajoz,Extremadura,Medellín,3,0
50164,Mediana de Aragón,Zaragoza,Aragón,Mediana de Aragón,2,1
5123,Mediana de Voltoya,Ávila,Castilla y León,Mediana de Voltoya,0,1
6081,Medina de las Torres,Badajoz,Extremadura,Medina de las Torres,3,0
9209,Medina de Pomar,Burgos,Castilla y León,Medina de Pomar,2,2
47086,Medina de Rioseco,Valladolid,Castilla y León,Medina de Rioseco,3,0
47085,Medina del Campo,Valladolid,Castilla y León,Medina del Campo,3,0
11023,Medina Sidonia,Cádiz,Andalucía,Medina Sidonia,1,0
42113,Medinaceli,Soria,Castilla y León,Medinaceli,3,1
5124,Medinilla,Ávila,Castilla y León,Medinilla,0,1
39042,Medio Cudeyo,Cantabria,Cantabria,Medio Cudeyo,1,1
8122,Mediona,Barcelona,Cataluña,Mediona,1,2
19177,Medranda,Guadalajara,Castilla-La Mancha,Medranda,0,1
26096,Medrano,La Rioja,La Rioja,Medrano,2,2
47087,Megeces,Valladolid,Castilla y León,Megeces,3,0
19178,Megina,Guadalajara,Castilla-La Mancha,Megina,0,1
27029,Meira,Lugo,Galicia,Meira,1,2
36028,Meis,Pontevedra,Galicia,Meis,1,3
45097,Mejorada,Toledo,Castilla-La Mancha,Mejorada,0,2
28084,Mejorada del Campo,Madrid,Comunidad de Madrid,Mejorada del Campo,3,2
47088,Melgar de Abajo,Valladolid,Castilla y León,Melgar de Abajo,3,0
47089,Melgar de Arriba,Valladolid,Castilla y León,Melgar de Arriba,3,0
9211,Melgar de Fernamental,Burgos,Castilla y León,Melgar de Fernamental,2,2
49116,Melgar de Tera,Zamora,Castilla y León,Melgar de Tera,3,2
34104,Melgar de Yuso,Palencia,Castilla y León,Melgar de Yuso,2,2
46166,Meliana,Valencia,Comunidad Valenciana,Meliana,1,0
31164,Mélida,Navarra,Comunidad Foral de Navarra,Mélida,2,2
15046,Melide,A Coruña,Galicia,Melide,1,3
52001,Melilla,Melilla,Melilla,Melilla,1,0
32046,Melón,Ourense,Galicia,Melón,2,2
40126,Melque de Cercos,Segovia,Castilla y León,Melque de Cercos,3,1
40127,Membibre de la Hoz,Segovia,Castilla y León,Membibre de la Hoz,3,1
37189,Membribe de la Sierra,Salamanca,Castilla y León,Membribe de la Sierra,0,2
13054,Membrilla,Ciudad Real,Castilla-La Mancha,Membrilla,3,2
19179,Membrillera,Guadalajara,Castilla-La Mancha,Membrillera,0,1
10119,Membrío,Cáceres,Extremadura,Membrío,0,3
25134,Menàrguens,Lleida,Cataluña,Menàrguens,2,1
45098,Menasalbas,Toledo,Castilla-La Mancha,Menasalbas,0,2
20901,Mendaro,Gipuzkoa,País Vasco,Mendaro,1,2
48062,Mendata,Bizkaia,País Vasco,Mendata,1,2
31165,Mendavia,Navarra,Comunidad Foral de Navarra,Mendavia,2,2
31166,Mendaza,Navarra,Comunidad Foral de Navarra,Mendaza,2,2
48063,Mendexa,Bizkaia,País Vasco,Mendexa,1,2
31167,Mendigorria,Navarra,Comunidad Foral de Navarra,Mendigorria,2,2
34106,Meneses de Campos,Palencia,Castilla y León,Meneses de Campos,2,2
6082,Mengabril,Badajoz,Extremadura,Mengabril,3,0
5125,Mengamuñoz,Ávila,Castilla y León,Mengamuñoz,0,1
23061,Mengíbar,Jaén,Andalucía,Mengíbar,2,2
45099,Méntrida,Toledo,Castilla-La Mancha,Méntrida,0,2
48064,Meñaka,Bizkaia,País Vasco,Meñaka,1,2
50165,Mequinenza,Zaragoza,Aragón,Mequinenza,2,1
17099,Meranges,Girona,Cataluña,Meranges,1,1
32047,Merca (A),Ourense,Galicia,A Merca,2,2
7037,Mercadal (Es),Illes Balears,Islas Baleares,Es Mercadal,1,2
6083,Mérida,Badajoz,Extremadura,Mérida,3,0
9213,Merindad de Cuesta-Urria,Burgos,Castilla y León,Merindad de Cuesta-Urria,2,2
9214,Merindad de Montija,Burgos,Castilla y León,Merindad de Montija,2,2
9906,Merindad de Río Ubierna,Burgos,Castilla y León,Merindad de Río Ubierna,2,2
9215,Merindad de Sotoscueva,Burgos,Castilla y León,Merindad de Sotoscueva,2,2
9216,Merindad de Valdeporres,Burgos,Castilla y León,Merindad de Valdeporres,2,2
9217,Merindad de Valdivielso,Burgos,Castilla y León,Merindad de Valdivielso,2,2
39043,Meruelo,Cantabria,Cantabria,Meruelo,1,1
16124,Mesas (Las),Cuenca,Castilla-La Mancha,Las Mesas,2,2
10120,Mesas de Ibor,Cáceres,Extremadura,Mesas de Ibor,0,3
5126,Mesegar de Corneja,Ávila,Castilla y León,Mesegar de Corneja,0,1
45100,Mesegar de Tajo,Toledo,Castilla-La Mancha,Mesegar de Tajo,0,2
15047,Mesía,A Coruña,Galicia,Mesía,1,3
50166,Mesones de Isuela,Zaragoza,Aragón,Mesones de Isuela,2,1
13055,Mestanza,Ciudad Real,Castilla-La Mancha,Mestanza,3,2
31168,Metauten,Navarra,Comunidad Foral de Navarra,Metauten,2,2
50167,Mezalocha,Zaragoza,Aragón,Mezalocha,2,1
32048,Mezquita (A),Ourense,Galicia,A Mezquita,2,2
44148,Mezquita de Jarque,Teruel,Aragón,Mezquita de Jarque,2,1
10121,Miajadas,Cáceres,Extremadura,Miajadas,0,3
50168,Mianos,Zaragoza,Aragón,Mianos,2,1
49117,Micereces de Tera,Zamora,Castilla y León,Micereces de Tera,3,2
34107,Micieces de Ojeda,Palencia,Castilla y León,Micieces de Ojeda,2,2
50169,Miedes de Aragón,Zaragoza,Aragón,Miedes de Aragón,2,1
19181,Miedes de Atienza,Guadalajara,Castilla-La Mancha,Miedes de Atienza,0,1
39044,Miengo,Cantabria,Cantabria,Miengo,1,1
39045,Miera,Cantabria,Cantabria,Miera,1,1
17105,Mieres,Asturias,Principado de Asturias,Mieres,1,1
33037,Mieres,Girona,Cataluña,Mieres,1,1
19182,Mierla (La),Guadalajara,Castilla-La Mancha,La Mierla,0,1
37190,Mieza,Salamanca,Castilla y León,Mieza,0,2
7902,Migjorn Gran (Es),Illes Balears,Islas Baleares,Es Migjorn Gran,1,2
45101,Miguel Esteban,Toledo,Castilla-La Mancha,Miguel Esteban,0,2
40128,Migueláñez,Segovia,Castilla y León,Migueláñez,3,1
13056,Miguelturra,Ciudad Real,Castilla-La Mancha,Miguelturra,3,2
5127,Mijares,Ávila,Castilla y León,Mijares,0,1
29070,Mijas,Málaga,Andalucía,Mijas,1,2
43083,Milà (El),Tarragona,Cataluña,El Milà,1,2
31169,Milagro,Navarra,Comunidad Foral de Navarra,Milagro,2,2
9218,Milagros,Burgos,Castilla y León,Milagros,2,2
37191,Milano (El),Salamanca,Castilla y León,El Milano,0,2
19184,Millana,Guadalajara,Castilla-La Mancha,Millana,0,1
10122,Millanes,Cáceres,Extremadura,Millanes,0,3
46167,Millares,Valencia,Comunidad Valenciana,Millares,1,0
3086,Millena,Alicante,Comunidad Valenciana,Millena,1,3
49118,Milles de la Polvorosa,Zamora,Castilla y León,Milles de la Polvorosa,3,2
19183,Milmarcos,Guadalajara,Castilla-La Mancha,Milmarcos,0,1
21049,Minas de Riotinto,Huelva,Andalucía,Minas de Riotinto,1,0
2048,Minaya,Albacete,Castilla-La Mancha,Minaya,2,2
16125,Minglanilla,Cuenca,Castilla-La Mancha,Minglanilla,2,2
5128,Mingorría,Ávila,Castilla y León,Mingorría,0,1
15048,Miño,A Coruña,Galicia,Miño,1,3
42115,Miño de Medinaceli,Soria,Castilla y León,Miño de Medinaceli,3,1
42116,Miño de San Esteban,Soria,Castilla y León,Miño de San Esteban,3,1
19185,Miñosa (La),Guadalajara,Castilla-La Mancha,La Miñosa,0,1
16126,Mira,Cuenca,Castilla-La Mancha,Mira,2,2
10123,Mirabel,Cáceres,Extremadura,Mirabel,0,3
19186,Mirabueno,Guadalajara,Castilla-La Mancha,Mirabueno,0,1
28085,Miraflores de la Sierra,Madrid,Comunidad de Madrid,Miraflores de la Sierra,3,2
31170,Mirafuentes,Navarra,Comunidad Foral de Navarra,Mirafuentes,2,2
25135,Miralcamp,Lleida,Cataluña,Miralcamp,2,1
19187,Miralrío,Guadalajara,Castilla-La Mancha,Miralrío,0,1
46168,Miramar,Valencia,Comunidad Valenciana,Miramar,1,0
44149,Mirambel,Teruel,Aragón,Mirambel,2,1
31171,Miranda de Arga,Navarra,Comunidad Foral de Navarra,Miranda de Arga,2,2
37192,Miranda de Azán,Salamanca,Castilla y León,Miranda de Azán,0,2
9219,Miranda de Ebro,Burgos,Castilla y León,Miranda de Ebro,2,2
37193,Miranda del Castañar,Salamanca,Castilla y León,Miranda del Castañar,0,2
6084,Mirandilla,Badajoz,Extremadura,Mirandilla,3,0
9220,Miraveche,Burgos,Castilla y León,Miraveche,2,2
43084,Miravet,Tarragona,Cataluña,Miravet,1,2
44150,Miravete de la Sierra,Teruel,Aragón,Miravete de la Sierra,2,1
5129,Mirón (El),Ávila,Castilla y León,El Mirón,0,1
5130,Mironcillo,Ávila,Castilla y León,Mironcillo,0,1
5131,Mirueña de los Infanzones,Ávila,Castilla y León,Mirueña de los Infanzones,0,1
46169,Mislata,Valencia,Comunidad Valenciana,Mislata,1,0
36029,Moaña,Pontevedra,Galicia,Moaña,1,3
45102,Mocejón,Toledo,Castilla-La Mancha,Mocejón,0,2
19188,Mochales,Guadalajara,Castilla-La Mancha,Mochales,0,1
18132,Moclín,Granada,Andalucía,Moclín,1,1
29071,Moclinejo,Málaga,Andalucía,Moclinejo,1,2
9221,Modúbar de la Emparedada,Burgos,Castilla y León,Modúbar de la Emparedada,2,2
15049,Moeche,A Coruña,Galicia,Moeche,1,3
35012,Mogán,Las Palmas,Islas Canarias,Mogán,1,2
37194,Mogarraz,Salamanca,Castilla y León,Mogarraz,0,2
46170,Mogente/Moixent,Valencia,Comunidad Valenciana,Mogente/Moixent,1,0
21050,Moguer,Huelva,Andalucía,Moguer,1,0
10124,Mohedas de Granadilla,Cáceres,Extremadura,Mohedas de Granadilla,0,3
45103,Mohedas de la Jara,Toledo,Castilla-La Mancha,Mohedas de la Jara,0,2
19189,Mohernando,Guadalajara,Castilla-La Mancha,Mohernando,0,1
8138,Moià,Barcelona,Cataluña,Moià,1,2
4064,Mojácar,Almería,Andalucía,Mojácar,1,2
47090,Mojados,Valladolid,Castilla y León,Mojados,3,0
4903,Mojonera (La),Almería,Andalucía,La Mojonera,1,2
49119,Molacillos,Zamora,Castilla y León,Molacillos,3,2
43085,Molar (El),Tarragona,Cataluña,El Molar,1,2
28086,Molar (El),Madrid,Comunidad de Madrid,El Molar,3,2
41063,Molares (Los),Sevilla,Andalucía,Los Molares,2,0
49120,Molezuelas de la Carballeda,Zamora,Castilla y León,Molezuelas de la Carballeda,3,2
19190,Molina de Aragón,Guadalajara,Castilla-La Mancha,Molina de Aragón,0,1
30027,Molina de Segura,Murcia,Región de Murcia,Molina de Segura,1,2
24100,Molinaseca,León,Castilla y León,Molinaseca,2,1
2049,Molinicos,Albacete,Castilla-La Mancha,Molinicos,2,2
37195,Molinillo,Salamanca,Castilla y León,Molinillo,0,2
44151,Molinos,Teruel,Aragón,Molinos,2,1
28087,Molinos (Los),Madrid,Comunidad de Madrid,Los Molinos,3,2
42117,Molinos de Duero,Soria,Castilla y León,Molinos de Duero,3,1
8123,Molins de Rei,Barcelona,Cataluña,Molins de Rei,1,2
39046,Molledo,Cantabria,Cantabria,Molledo,1,1
25137,Mollerussa,Lleida,Cataluña,Mollerussa,2,1
17106,Mollet de Peralada,Girona,Cataluña,Mollet de Peralada,1,1
8124,Mollet del Vallès,Barcelona,Cataluña,Mollet del Vallès,1,2
29072,Mollina,Málaga,Andalucía,Mollina,1,2
17107,Molló,Girona,Cataluña,Molló,1,1
25136,Molsosa (La),Lleida,Cataluña,La Molsosa,2,1
18133,Molvízar,Granada,Andalucía,Molvízar,1,1
5132,Mombeltrán,Ávila,Castilla y León,Mombeltrán,0,1
42118,Momblona,Soria,Castilla y León,Momblona,3,1
49121,Mombuey,Zamora,Castilla y León,Mombuey,3,2
18134,Monachil,Granada,Andalucía,Monachil,1,1
19191,Monasterio,Guadalajara,Castilla-La Mancha,Monasterio,0,1
9223,Monasterio de la Sierra,Burgos,Castilla y León,Monasterio de la Sierra,2,2
9224,Monasterio de Rodilla,Burgos,Castilla y León,Monasterio de Rodilla,2,2
47091,Monasterio de Vega,Valladolid,Castilla y León,Monasterio de Vega,3,0
46171,Moncada,Valencia,Comunidad Valenciana,Moncada,1,0
9225,Moncalvillo,Burgos,Castilla y León,Moncalvillo,2,2
12077,Moncofa,Castellón,Comunidad Valenciana,Moncofa,1,2
29073,Monda,Málaga,Andalucía,Monda,1,2
36030,Mondariz,Pontevedra,Galicia,Mondariz,1,3
36031,Mondariz-Balneario,Pontevedra,Galicia,Mondariz-Balneario,1,3
19192,Mondéjar,Guadalajara,Castilla-La Mancha,Mondéjar,0,1
27030,Mondoñedo,Lugo,Galicia,Mondoñedo,1,2
50170,Monegrillo,Zaragoza,Aragón,Monegrillo,2,1
22155,Monesma y Cajigar,Huesca,Aragón,Monesma y Cajigar,2,1
6085,Monesterio,Badajoz,Extremadura,Monesterio,3,0
50171,Moneva,Zaragoza,Aragón,Moneva,2,1
49122,Monfarracinos,Zamora,Castilla y León,Monfarracinos,3,2
15050,Monfero,A Coruña,Galicia,Monfero,1,3
22156,Monflorite-Lascasas,Huesca,Aragón,Monflorite-Lascasas,2,1
37196,Monforte de la Sierra,Salamanca,Castilla y León,Monforte de la Sierra,0,2
27031,Monforte de Lemos,Lugo,Galicia,Monforte de Lemos,1,2
44152,Monforte de Moyuela,Teruel,Aragón,Monforte de Moyuela,2,1
3088,Monforte del Cid,Alicante,Comunidad Valenciana,Monforte del Cid,1,3
8128,Monistrol de Calders,Barcelona,Cataluña,Monistrol de Calders,1,2
8127,Monistrol de Montserrat,Barcelona,Cataluña,Monistrol de Montserrat,1,2
