codigo_ine,num_centros_salud,num_centros_urgencias,num_hospitales,num_colegios,num_universidades,linea_costa_provincia,linea_montana_provincia,poblacion,superficie,densidad_poblacion,feb_avg_min_temp,feb_avg_max_temp,feb_avg_temp,feb_avg_humidity,feb_avg_wind,feb_avg_min_rain,feb_avg_max_rain,feb_avg_rain,feb_avg_clouds,feb_avg_sunshine_hours,jul_avg_min_temp,jul_avg_max_temp,jul_avg_temp,jul_avg_humidity,jul_avg_wind,jul_avg_min_rain,jul_avg_max_rain,jul_avg_rain,jul_avg_clouds,jul_avg_sunshine_hours,kms_capital_provincia,altitud,renta_bruta_media,precio_m2_venta,num_casas_venta,precio_m2_alquiler,num_casas_alquiler,precio_m2_venta_provincia,precio_medio_venta_provincia,precio_m2_alquiler_provincia,precio_medio_alquiler_provincia,tasa_actividad_provincia,tasa_paro_provincia,tasa_empleo_provincia,num_empleos_provincia,cobertura_30,cobertura_100,cobertura_3g,cobertura_4g,sitios_comercio,sitios_turismo,sitios_alojamiento,sitios_ocio,sitios_natural,sitios_servicio,sitios_actividad,sitios_entretenimiento,sitios_catering,sitios_sport,sitios_edificio,sitios_acceso_limitado,sitios_artificial,sitios_acceso,sitios_sin_acceso,sitios_patrimonio,sitios_carretera,sitios_cuota,sitios_comodidad
43031,1,1,0,3,0,1,2,2104,8.33,252.58,-1.73,20.02,9.63,70.27,11.09,0,3.0,0.03,27.37,93.5,14.95,32.58,25.05,65.05,8.86,0,12.0,0.07,19.51,163.1,21.97,248,27846,718.18,28,13.85,1,1552,140182,9,736,56.53,10.63,50.52,1234,99.0,8.0,100.0,100.0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50055,1,1,0,4,0,2,1,5037,107.2,46.99,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,57.54,457,23618,0,0,8.39,3,1674,154117,9,720,59.3,8.5,54.26,1632,50.5,30.5,100.0,100.0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
42038,1,0,0,0,0,3,1,33,23.4,1.41,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,48.46,1016,19216,0,0,0,0,1288,129163,7,604,60.4,7.32,55.98,393,0.0,0.0,99.5,97.5,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0
41017,1,0,2,27,1,2,0,22390,12.32,1817.37,2.69,26.03,12.56,74.66,10.15,0,3.0,0.04,23.31,157.7,17.2,40.68,28.02,49.38,10.48,0,3.0,0.0,5.26,378.3,11.82,111,30875,1039.01,135,10.58,33,1611,162042,10,821,57.59,17.89,47.29,1717,100.0,100.0,100.0,100.0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
11010,2,1,0,5,0,1,0,7655,55.1,138.93,2.27,21.71,12.52,79.5,11.95,0,12.0,0.04,29.2,129.9,15.74,38.75,25.6,59.24,10.91,0,0.9,0.0,7.67,345.5,70.97,142,16441,683.36,67,2.65,2,1593,158397,9,712,55.05,21.7,43.1,804,100.0,100.0,100.0,100.0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
42039,1,0,0,0,0,3,1,242,62.54,3.87,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,57.22,1120,19216,0,0,0,0,1288,129163,7,604,60.4,7.32,55.98,393,0.0,0.0,100.0,100.0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
45021,1,0,0,2,0,0,2,3981,60.05,66.29,-2.19,18.07,7.72,70.85,11.74,0,3.0,0.04,28.85,122.3,14.51,38.63,27.12,35.48,10.51,0,3.0,0.01,5.46,362.1,48.1,583,20255,666.9,62,0,0,1023,103420,7,582,62.04,14.93,52.77,789,51.0,17.0,96.0,99.5,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0
17026,1,0,0,5,0,1,1,752,9.49,79.24,-0.59,20.14,9.69,68.47,16.52,0,3.0,0.04,38.23,115.1,16.6,35.21,25.51,56.07,15.55,0,3.0,0.02,21.88,273.7,43.94,75,31051,0,0,6.33,1,2169,193575,11,941,63.76,8.26,58.49,1248,100.0,100.0,100.0,100.0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
8024,1,0,0,1,0,1,2,455,43.4,10.48,0.35,18.97,10.23,71.47,10.8,0,12.0,0.06,28.22,121.7,16.51,33.57,25.31,66.02,9.94,0,12.0,0.06,16.28,226.6,126.49,859,30746,3055.56,10,0,0,2946,272259,16,1367,61.29,9.18,55.67,11030,90.0,0.0,100.0,100.0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0
24022,3,0,0,0,0,2,1,306,36.38,8.41,-0.12,19.15,8.46,84.1,9.04,0,12.0,0.58,55.81,70.8,10.36,35.76,21.25,70.26,7.7,0,12.0,0.03,27.65,221.6,132.86,554,18440,409.78,10,0,0,1237,130467,6,586,53.21,10.62,47.56,660,100.0,0.0,98.0,97.0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12032,4,1,0,23,0,1,2,34903,46.99,742.71,1.89,23.34,11.46,62.96,11.3,0,3.0,0.04,28.33,135.6,17.32,34.63,26.26,62.23,8.71,0,12.0,0.02,15.65,272.0,16.35,19,23940,1032.29,1075,9.64,22,1133,115966,8,653,57.36,10.55,51.31,929,75.0,75.0,100.0,100.0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
12031,1,1,0,3,0,1,2,5552,61.56,90.19,1.89,23.34,11.46,62.96,11.3,0,3.0,0.04,28.33,135.6,17.32,34.63,26.26,62.23,8.71,0,12.0,0.02,15.65,272.0,11.91,179,30182,1200.13,189,5.25,2,1133,115966,8,653,57.36,10.55,51.31,929,90.0,89.0,100.0,100.0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
11011,1,1,0,3,0,1,0,2223,30.75,72.3,2.27,21.71,12.52,79.5,11.95,0,12.0,0.04,29.2,129.9,15.74,38.75,25.6,59.24,10.91,0,0.9,0.0,7.67,345.5,100.55,296,20364,1236.27,58,5.89,3,1593,158397,9,712,55.05,21.7,43.1,804,94.0,69.0,100.0,100.0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
25059,1,0,0,2,0,2,1,1120,27.86,40.2,-2.71,18.21,7.61,79.14,15.16,0,12.0,0.06,48.62,81.0,13.27,36.36,23.27,62.1,12.46,0,12.0,0.09,29.74,213.3,179.92,711,27245,1165.61,10,8.82,3,1159,114344,7,654,60.66,10.3,54.42,796,100.0,0.0,100.0,100.0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0
43032,1,0,0,1,0,1,2,566,34.65,16.33,-1.73,20.02,9.63,70.27,11.09,0,3.0,0.03,27.37,93.5,14.95,32.58,25.05,65.05,8.86,0,12.0,0.07,19.51,163.1,92.22,294,23434,0,0,3.0,1,1552,140182,9,736,56.53,10.63,50.52,1234,88.0,0.0,100.0,100.0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
43033,1,0,0,3,0,1,2,1094,11.95,91.54,-1.73,20.02,9.63,70.27,11.09,0,3.0,0.03,27.37,93.5,14.95,32.58,25.05,65.05,8.86,0,12.0,0.07,19.51,163.1,24.62,182,28228,1542.8,29,0,0,1552,140182,9,736,56.53,10.63,50.52,1234,92.5,50.0,100.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10031,1,0,0,0,0,0,3,187,18.89,9.9,-1.23,19.97,9.55,78.77,11.95,0,12.0,0.44,34.2,139.6,12.09,40.81,25.89,44.56,10.26,0,0.9,0.0,6.59,379.3,33.89,422,15773,254.5,3,0,0,1132,119586,6,497,54.28,17.78,44.63,452,2.0,0.0,100.0,100.0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0
50056,1,0,0,0,0,2,1,516,19.81,26.05,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,19.5,389,19366,230.0,8,0,0,1674,154117,9,720,59.3,8.5,54.26,1632,95.0,0.0,100.0,100.0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37056,1,0,0,0,0,0,2,55,14.57,3.77,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,143.56,623,17879,575.52,2,0,0,1673,156058,9,801,55.83,10.3,50.08,538,7.0,0.0,100.0,94.0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
27008,2,0,0,2,0,1,2,1407,91.11,15.44,1.15,18.2,9.8,81.19,12.71,0,12.0,0.16,46.29,57.5,11.34,32.72,19.48,78.74,9.94,0,12.0,0.02,37.93,131.8,27.41,422,18809,1005.29,19,0,0,1159,119979,7,588,52.39,8.99,47.69,523,55.86,10.82,99.63,99.81,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49024,1,0,0,1,0,3,2,692,59.45,11.64,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,36.26,701,16878,0,0,0,0,1151,118790,5,497,50.28,12.1,44.2,388,100.0,0.0,100.0,100.0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37057,1,0,0,0,0,0,2,221,23.01,9.6,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,52.41,883,17879,0,0,0,0,1673,156058,9,801,55.83,10.3,50.08,538,100.0,0.0,98.0,93.0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
25056,1,0,0,1,0,2,1,261,33.22,7.86,-2.72,19.42,8.12,76.11,10.55,0,3.0,0.05,25.44,134.0,14.37,37.58,25.68,57.9,10.44,0,12.0,0.02,13.57,291.8,46.88,316,23784,215.35,5,0,0,1159,114344,7,654,60.66,10.3,54.42,796,10.0,0.0,100.0,100.0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0
9054,2,0,0,0,0,2,2,100,33.25,3.01,-3.31,17.78,6.96,82.07,10.44,0,3.0,0.08,50.46,44.4,9.02,35.75,20.22,74.43,10.37,0,3.0,0.04,40.26,95.3,82.65,735,22478,111.43,1,0,0,1445,138383,8,633,58.94,9.7,53.23,677,94.33,0.0,100.0,99.0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
5039,2,0,0,0,0,0,1,42,18.35,2.29,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,38.88,983,17345,158.67,3,0,0,1022,99417,6,520,52.78,14.86,44.94,374,0.0,0.0,99.5,100.0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43034,1,0,0,2,0,1,2,695,6.35,109.45,-1.49,20.08,9.75,70.06,10.76,0,3.0,0.03,27.37,94.3,15.17,32.62,25.18,65.16,8.96,0,12.0,0.07,19.45,168.6,36.54,255,23434,0,0,0,0,1552,140182,9,736,56.53,10.63,50.52,1234,97.0,10.0,100.0,100.0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
47025,1,0,0,0,0,3,0,106,27.44,3.86,-4.28,15.81,5.51,78.68,15.48,0,3.0,0.14,38.19,102.5,9.62,36.18,22.39,51.34,12.46,0,3.0,0.03,10.35,343.3,68.08,747,19844,0,0,0,0,1497,151208,8,668,54.49,9.35,49.39,947,35.0,0.0,87.0,84.0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0
34036,3,0,0,0,0,2,2,255,62.39,4.09,-0.42,19.73,9.47,78.11,12.35,0,3.0,0.11,48.17,70.9,11.44,29.33,19.93,82.21,8.64,0,3.0,0.04,47.41,97.0,114.82,1221,19171,560.35,20,0,0,1352,128845,7,499,55.84,10.52,49.97,442,65.0,0.0,100.0,92.0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
28024,1,0,0,0,0,3,2,218,24.93,8.75,-3.63,17.89,7.29,71.71,10.87,0,3.0,0.04,28.94,122.1,13.56,38.27,26.79,35.39,9.68,0,3.0,0.02,5.98,347.5,86.75,1195,25179,778.24,6,0,0,3314,343514,16,1414,63.79,10.18,57.29,13139,98.0,98.0,100.0,100.0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055,1,0,0,0,0,2,2,51,21.08,2.42,-6.49,15.05,4.15,83.12,15.7,0,3.0,0.15,49.37,68.1,6.63,34.52,19.49,64.88,13.9,0,12.0,0.03,23.43,214.8,110.51,913,22478,426.65,3,0,0,1445,138383,8,633,58.94,9.7,53.23,677,0.0,0.0,100.0,99.0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13024,1,0,0,1,0,3,2,1002,271.82,3.69,0.11,20.87,10.01,77.64,8.86,0,12.0,0.12,31.16,144.2,15.15,41.33,28.1,43.13,8.93,0,0.9,0.0,5.47,379.4,57.5,727,16766,505.97,27,0,0,936,96893,5,461,55.64,17.1,46.12,496,66.67,33.33,97.0,96.0,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0
24023,9,0,0,0,0,2,1,306,98.13,3.12,-6.82,15.19,4.06,79.42,12.02,0,3.0,0.1,35.07,96.2,5.68,34.37,20.33,56.78,9.0,0,12.0,0.03,14.24,269.8,61.54,966,18440,565.37,5,0,0,1237,130467,6,586,53.21,10.62,47.56,660,100.0,0.0,99.78,99.89,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0
50057,1,0,0,2,0,2,1,1559,13.38,116.56,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,61.03,545,17602,0,0,0,0,1674,154117,9,720,59.3,8.5,54.26,1632,100.0,100.0,100.0,100.0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0
28025,1,0,0,1,0,3,2,523,44.33,11.8,-2.49,18.01,7.57,72.61,11.99,0,3.0,0.04,28.16,124.8,14.29,38.5,27.08,35.86,12.74,0,3.0,0.01,5.59,356.0,70.5,676,25179,921.55,15,0,0,3314,343514,16,1414,63.79,10.18,57.29,13139,55.67,0.0,99.67,100.0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
17027,1,1,0,3,0,1,1,3836,5.01,765.52,0.78,18.94,10.33,72.33,11.23,0,12.0,0.07,34.52,107.1,17.51,32.89,25.31,66.34,9.4,0,12.0,0.09,17.22,247.9,46.73,171,26739,1715.5,64,7.67,4,2169,193575,11,941,63.76,8.26,58.49,1248,97.0,11.67,100.0,100.0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0
41018,1,1,0,10,0,2,0,12581,21.69,580.04,2.69,26.03,12.56,74.66,10.15,0,3.0,0.04,23.31,157.7,17.2,40.68,28.02,49.38,10.48,0,3.0,0.0,5.26,378.3,24.37,21,18973,0,0,5.57,1,1611,162042,10,821,57.59,17.89,47.29,1717,69.0,69.0,100.0,100.0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
38008,1,0,1,4,0,1,2,7196,30.89,232.96,11.46,22.54,16.32,74.97,18.07,0,12.0,0.03,37.87,84.0,16.24,31.47,21.78,77.32,24.05,0,3.0,0.0,36.47,126.3,150.93,315,23571,0,0,0,0,1906,174893,10,793,57.67,17.43,47.62,972,99.33,68.11,100.0,100.0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
38009,1,0,0,2,0,1,2,5866,14.16,414.27,11.46,22.54,16.32,74.97,18.07,0,12.0,0.03,37.87,84.0,16.24,31.47,21.78,77.32,24.05,0,3.0,0.0,36.47,126.3,150.27,285,25924,0,0,10.28,3,1906,174893,10,793,57.67,17.43,47.62,972,86.25,72.25,100.0,100.0,0,0,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0
49025,1,0,0,0,0,3,2,160,21.69,7.38,-6.82,15.19,4.06,79.42,12.02,0,3.0,0.1,35.07,96.2,5.68,34.37,20.33,56.78,9.0,0,12.0,0.03,14.24,269.8,48.55,706,16878,0,0,0,0,1151,118790,5,497,50.28,12.1,44.2,388,100.0,0.0,100.0,100.0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
49026,1,0,0,0,0,3,2,207,12.94,16.0,-6.82,15.19,4.06,79.42,12.02,0,3.0,0.1,35.07,96.2,5.68,34.37,20.33,56.78,9.0,0,12.0,0.03,14.24,269.8,50.29,716,16878,0,0,0,0,1151,118790,5,497,50.28,12.1,44.2,388,100.0,0.0,100.0,100.0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0
40033,1,0,0,0,0,3,1,94,13.7,6.86,-3.63,17.89,7.29,71.71,10.87,0,3.0,0.04,28.94,122.1,13.56,38.27,26.79,35.39,9.68,0,3.0,0.02,5.98,347.5,13.33,1091,21066,9.83,5,0,0,1329,133270,9,790,59.18,7.74,54.6,427,82.0,0.0,100.0,100.0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0
26032,1,0,0,0,0,2,2,46,46.15,1.0,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,64.46,995,21118,0,0,0,0,1457,148105,8,703,60.27,10.19,54.13,677,100.0,0.0,100.0,99.0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0
19053,15,1,0,4,0,0,1,2467,296.41,8.32,-2.49,18.01,7.57,72.61,11.99,0,3.0,0.04,28.16,124.8,14.29,38.5,27.08,35.86,12.74,0,3.0,0.01,5.59,356.0,38.02,921,21779,620.07,62,6.03,4,1372,146012,8,691,62.89,11.65,55.57,663,81.25,5.25,98.5,81.69,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0
49027,1,0,0,0,0,3,2,128,17.93,7.14,-6.82,15.19,4.06,79.42,12.02,0,3.0,0.1,35.07,96.2,5.68,34.37,20.33,56.78,9.0,0,12.0,0.03,14.24,269.8,113.27,763,16878,0,0,0,0,1151,118790,5,497,50.28,12.1,44.2,388,20.0,0.0,100.0,100.0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0
49028,1,0,0,0,0,3,2,98,14.88,6.58,-6.82,15.19,4.06,79.42,12.02,0,3.0,0.1,35.07,96.2,5.68,34.37,20.33,56.78,9.0,0,12.0,0.03,14.24,269.8,91.57,719,16878,0,0,0,0,1151,118790,5,497,50.28,12.1,44.2,388,98.0,0.0,100.0,100.0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
37058,1,0,0,0,0,0,2,53,14.9,3.56,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,66.25,771,17879,0,0,0,0,1673,156058,9,801,55.83,10.3,50.08,538,0.0,0.0,87.0,24.0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
26033,1,0,0,0,0,2,2,187,2.44,76.71,-3.31,17.78,6.96,82.07,10.44,0,3.0,0.08,50.46,44.4,9.02,35.75,20.22,74.43,10.37,0,3.0,0.04,40.26,95.3,53.91,458,21118,873.18,9,0,0,1457,148105,8,703,60.27,10.19,54.13,677,100.0,100.0,100.0,100.0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15013,1,0,0,4,0,1,3,7957,74.73,106.48,1.15,18.2,9.8,81.19,12.71,0,12.0,0.16,46.29,57.5,11.34,32.72,19.48,78.74,9.94,0,12.0,0.02,37.93,131.8,90.0,43,26177,1043.73,82,5.4,6,1583,156959,8,666,53.86,10.92,47.98,1466,86.89,53.4,99.89,99.41,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
26034,1,0,0,0,0,2,2,754,37.7,20.0,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,39.39,505,21118,627.9,47,4.0,2,1457,148105,8,703,60.27,10.19,54.13,677,100.0,10.0,100.0,100.0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
9056,1,1,0,6,0,2,2,6465,81.2,79.62,-6.49,15.05,4.15,83.12,15.7,0,3.0,0.15,49.37,68.1,6.63,34.52,19.49,64.88,13.9,0,12.0,0.03,23.43,214.8,46.66,724,22036,501.86,215,3.52,3,1445,138383,8,633,58.94,9.7,53.23,677,40.0,20.0,100.0,89.2,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0
44045,1,0,0,1,0,2,1,424,59.6,7.11,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,62.69,1582,18797,837.21,13,6.18,3,1068,103002,6,501,57.96,9.07,52.7,425,95.0,0.0,100.0,100.0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
22069,1,1,0,2,0,2,1,564,128.05,4.4,-0.78,19.46,8.29,71.54,17.21,0,3.0,0.02,30.08,94.3,13.76,38.72,25.49,48.87,17.57,0,3.0,0.01,12.64,245.5,91.26,897,22933,1717.68,21,0,0,1513,123979,8,636,57.78,10.87,51.5,526,76.17,45.17,100.0,100.0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10032,1,0,0,2,0,0,3,1790,398.84,4.49,-1.23,19.97,9.55,78.77,11.95,0,12.0,0.44,34.2,139.6,12.09,40.81,25.89,44.56,10.26,0,0.9,0.0,6.59,379.3,48.58,412,16998,950.0,9,0,2,1132,119586,6,497,54.28,17.78,44.63,452,100.0,0.0,100.0,100.0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8025,1,0,0,3,0,1,2,2177,47.44,45.89,0.35,18.97,10.23,71.47,10.8,0,12.0,0.06,28.22,121.7,16.51,33.57,25.31,66.02,9.94,0,12.0,0.06,16.28,226.6,52.6,490,33092,1852.77,33,9.84,1,2946,272259,16,1367,61.29,9.18,55.67,11030,51.5,51.5,100.0,100.0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
8026,0,0,0,0,0,1,2,275,41.19,6.68,0.78,18.94,10.33,72.33,11.23,0,12.0,0.07,34.52,107.1,17.51,32.89,25.31,66.34,9.4,0,12.0,0.09,17.22,247.9,64.31,842,30746,3322.15,17,0,0,2946,272259,16,1367,61.29,9.18,55.67,11030,26.67,26.67,97.67,92.67,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0
28026,1,0,1,9,0,3,2,10726,48.94,219.15,-2.11,18.04,7.71,70.46,11.52,0,3.0,0.04,29.26,119.4,14.3,38.49,27.05,36.06,10.33,0,3.0,0.01,5.5,357.0,33.59,656,32196,2034.19,87,10.6,13,3314,343514,16,1414,63.79,10.18,57.29,13139,84.25,73.25,100.0,100.0,0,0,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
17028,0,0,0,0,0,1,1,390,36.85,10.58,-0.59,20.14,9.69,68.47,16.52,0,3.0,0.04,38.23,115.1,16.6,35.21,25.51,56.07,15.55,0,3.0,0.02,21.88,273.7,47.86,441,31051,0,0,0,0,2169,193575,11,941,63.76,8.26,58.49,1248,79.5,0.0,100.0,100.0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
42041,0,0,0,0,0,3,1,29,18.53,1.56,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,30.38,1023,19216,0,0,0,0,1288,129163,7,604,60.4,7.32,55.98,393,75.0,0.0,100.0,100.0,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
50058,1,0,0,0,0,2,1,64,29.54,2.17,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,88.71,649,19366,0,0,0,0,1674,154117,9,720,59.3,8.5,54.26,1632,0.0,0.0,100.0,100.0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0
18032,1,0,0,0,0,1,1,322,14.86,21.66,-4.3,18.82,7.19,76.1,6.34,0,3.0,0.12,32.88,126.1,12.74,39.26,27.04,37.42,6.8,0,0.9,0.0,6.43,335.0,71.93,1328,16108,1179.39,28,8.88,2,1691,181669,8,760,58.31,22.18,45.37,697,100.0,0.0,100.0,100.0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
16038,1,0,0,0,0,2,2,32,9.01,3.55,-2.49,18.01,7.57,72.61,11.99,0,3.0,0.04,28.16,124.8,14.29,38.5,27.08,35.86,12.74,0,3.0,0.01,5.59,356.0,50.62,816,17337,150.0,3,0,0,1139,119313,8,608,56.94,10.77,50.81,329,100.0,0.0,100.0,100.0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
19054,1,1,0,1,0,0,1,201,66.09,3.04,-2.49,18.01,7.57,72.61,11.99,0,3.0,0.04,28.16,124.8,14.29,38.5,27.08,35.86,12.74,0,3.0,0.01,5.59,356.0,47.81,948,20180,662.16,7,0,0,1372,146012,8,691,62.89,11.65,55.57,663,40.0,0.0,64.6,37.6,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16039,1,0,0,0,0,2,2,454,64.16,7.08,-4.51,18.82,7.2,72.8,16.02,0,0.9,0.02,26.72,127.3,13.04,38.14,25.87,43.43,13.07,0,12.0,0.01,4.51,388.4,56.06,821,17337,289.27,4,0,0,1139,119313,8,608,56.94,10.77,50.81,329,100.0,100.0,100.0,100.0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0
16040,1,0,0,0,0,2,2,105,57.72,1.82,-2.49,18.01,7.57,72.61,11.99,0,3.0,0.04,28.16,124.8,14.29,38.5,27.08,35.86,12.74,0,3.0,0.01,5.59,356.0,17.88,1341,17337,1790.53,4,0,0,1139,119313,8,608,56.94,10.77,50.81,329,0.0,0.0,100.0,96.0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0
37059,1,0,0,0,0,0,2,119,59.24,2.01,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,63.05,755,17879,460.0,2,0,0,1673,156058,9,801,55.83,10.3,50.08,538,63.0,0.0,84.67,95.67,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
45022,1,0,0,0,0,0,2,419,35.93,11.66,-2.11,18.04,7.71,70.46,11.52,0,3.0,0.04,29.26,119.4,14.3,38.49,27.05,36.06,10.33,0,3.0,0.01,5.5,357.0,104.8,428,18671,0,0,6.11,1,1023,103420,7,582,62.04,14.93,52.77,789,97.5,0.0,100.0,100.0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
