municipio,provincia,municipio_nombre_humano,lat,lon
Tinieblas de la Sierra,Burgos,Tinieblas de la Sierra,42.185188,-3.363838
Tobar,Burgos,Tobar,42.349774,-3.671651
Tordómar,Burgos,Tordómar,42.0463,-3.86514
Torrecilla del Monte,Burgos,Torrecilla del Monte,42.0949,-3.69356
Torregalindo,Burgos,Torregalindo,41.58299,-3.75222
Torrelara,Burgos,Torrelara,42.16673,-3.51689
Torrepadre,Burgos,Torrepadre,42.04388,-3.93701
Torresandino,Burgos,Torresandino,41.8292,-3.90981
Tórtoles de Esgueva,Burgos,Tórtoles de Esgueva,41.81611,-4.024
Tosantos,Burgos,Tosantos,42.41368,-3.24286
Trespaderne,Burgos,Trespaderne,42.802778,-3.388634
Tubilla del Agua,Burgos,Tubilla del Agua,42.70932,-3.80116
Tubilla del Lago,Burgos,Tubilla del Lago,41.80154,-3.58626
Úrbel del Castillo,Burgos,Úrbel del Castillo,42.62,-3.843611
Vadocondes,Burgos,Vadocondes,41.63924,-3.57378
Valdeande,Burgos,Valdeande,41.83302,-3.52792
Valdezate,Burgos,Valdezate,41.60232,-3.93045
Valdorros,Burgos,Valdorros,42.170454,-3.723172
Vallarta de Bureba,Burgos,Vallarta de Bureba,42.58864,-3.20457
Valle de las Navas,Burgos,Valle de las Navas,42.468059,-3.578369
Valle de Losa,Burgos,Valle de Losa,42.993245,-3.247164
Valle de Manzanedo,Burgos,Valle de Manzanedo,42.89818,-3.71242
Valle de Mena,Burgos,Valle de Mena,43.08464,-3.30194
Valle de Oca,Burgos,Valle de Oca,42.445,-3.323543
Valle de Santibáñez,Burgos,Valle de Santibáñez,42.47735,-3.81911
Valle de Sedano,Burgos,Valle de Sedano,42.72837,-3.76035
Valle de Tobalina,Burgos,Valle de Tobalina,42.77494,-3.203113
Valle de Valdebezana,Burgos,Valle de Valdebezana,42.972281,-3.825262
Valle de Valdelaguna,Burgos,Valle de Valdelaguna,42.1004,-3.12917
Valle de Valdelucio,Burgos,Valle de Valdelucio,42.721282,-4.063233
Valle de Zamanzas,Burgos,Valle de Zamanzas,42.8566,-3.74635
Vallejera,Burgos,Vallejera,42.18431,-4.1549
Valles de Palenzuela,Burgos,Valles de Palenzuela,42.12019,-4.0775
Valluércanes,Burgos,Valluércanes,42.5722,-3.12113
Valmala,Burgos,Valmala,42.3059,-3.25456
Vid de Bureba (La),Burgos,La Vid de Bureba,42.63068,-3.30074
Vid y Barrios (La),Burgos,La Vid y Barrios,41.629121,-3.488094
Vileña,Burgos,Vileña,42.62227,-3.32293
Villadiego,Burgos,Villadiego,42.51589,-4.00958
Villaescusa de Roa,Burgos,Villaescusa de Roa,41.72727,-4.0172
Villaescusa la Sombría,Burgos,Villaescusa la Sombría,42.41518,-3.4184
Villaespasa,Burgos,Villaespasa,42.09991,-3.40436
Villafranca Montes de Oca,Burgos,Villafranca Montes de Oca,42.38781,-3.30949
Villafruela,Burgos,Villafruela,41.91647,-3.9137
Villagalijo,Burgos,Villagalijo,42.34872,-3.19203
Villagonzalo Pedernales,Burgos,Villagonzalo Pedernales,42.301823,-3.735445
Villahoz,Burgos,Villahoz,42.07587,-3.9129
Villalba de Duero,Burgos,Villalba de Duero,41.68243,-3.74443
Villalbilla de Burgos,Burgos,Villalbilla de Burgos,42.34757,-3.78101
Villalbilla de Gumiel,Burgos,Villalbilla de Gumiel,41.80621,-3.62584
Villaldemiro,Burgos,Villaldemiro,42.24718,-3.98534
Villalmanzo,Burgos,Villalmanzo,42.0484,-3.74195
Villamayor de los Montes,Burgos,Villamayor de los Montes,42.10565,-3.76542
Villamayor de Treviño,Burgos,Villamayor de Treviño,42.46048,-4.11923
Villambistia,Burgos,Villambistia,42.40543,-3.26192
Villamedianilla,Burgos,Villamedianilla,42.1607,-4.14592
Villamiel de la Sierra,Burgos,Villamiel de la Sierra,42.19124,-3.41771
Villangómez,Burgos,Villangómez,42.17961,-3.77419
Villanueva de Argaño,Burgos,Villanueva de Argaño,42.383311,-3.939876
Villanueva de Carazo,Burgos,Villanueva de Carazo,41.98275,-3.32428
Villanueva de Gumiel,Burgos,Villanueva de Gumiel,41.73778,-3.62658
Villanueva de Teba,Burgos,Villanueva de Teba,42.6489,-3.16313
Villaquirán de la Puebla,Burgos,Villaquirán de la Puebla,42.28287,-4.10037
Villaquirán de los Infantes,Burgos,Villaquirán de los Infantes,42.22744,-4.00864
Villarcayo de Merindad de Castilla la Vieja,Burgos,Villarcayo de Merindad de Castilla la Vieja,42.938933,-3.569492
Villariezo,Burgos,Villariezo,42.26965,-3.73272
Villasandino,Burgos,Villasandino,42.37072,-4.10975
Villasur de Herreros,Burgos,Villasur de Herreros,42.30764,-3.3942
Villatuelda,Burgos,Villatuelda,41.81499,-3.88054
Villaverde del Monte,Burgos,Villaverde del Monte,42.16075,-3.81421
Villaverde-Mogina,Burgos,Villaverde-Mogina,42.16041,-4.05024
Villayerno Morquillas,Burgos,Villayerno Morquillas,42.397322,-3.639835
Villazopeque,Burgos,Villazopeque,42.19845,-4.01688
Villegas,Burgos,Villegas,42.469444,-4.015278
Villoruebo,Burgos,Villoruebo,42.16874,-3.44159
Viloria de Rioja,Burgos,Viloria de Rioja,42.42608,-3.10056
Vilviestre del Pinar,Burgos,Vilviestre del Pinar,41.95033,-3.07803
Vizcaínos,Burgos,Vizcaínos,42.10359,-3.26698
Zael,Burgos,Zael,42.10587,-3.82623
Zarzosa de Río Pisuerga,Burgos,Zarzosa de Río Pisuerga,42.54613,-4.25638
Zazuar,Burgos,Zazuar,41.69528,-3.55451
Zuñeda,Burgos,Zuñeda,42.60501,-3.22632
Abadía,Cáceres,Abadía,40.25922,-5.97828
Abertura,Cáceres,Abertura,39.24352,-5.81394
Acebo,Cáceres,Acebo,40.2017,-6.7172
Acehúche,Cáceres,Acehúche,39.802203,-6.633267
Aceituna,Cáceres,Aceituna,40.15008,-6.33292
Ahigal,Cáceres,Ahigal,40.189347,-6.188442
Alagón del Río,Cáceres,Alagón del Río,39.97328,-6.316475
Albalá,Cáceres,Albalá,39.255859,-6.185592
Alcántara,Cáceres,Alcántara,39.716337,-6.883391
Alcollarín,Cáceres,Alcollarín,39.2447,-5.73924
Alcuéscar,Cáceres,Alcuéscar,39.180525,-6.231699
Aldea del Cano,Cáceres,Aldea del Cano,39.288675,-6.319567
Aldea del Obispo (La),Cáceres,La Aldea del Obispo,39.570115,-5.921337
Aldeacentenera,Cáceres,Aldeacentenera,39.527927,-5.630118
Aldeanueva de la Vera,Cáceres,Aldeanueva de la Vera,40.126014,-5.701695
Aldeanueva del Camino,Cáceres,Aldeanueva del Camino,40.258999,-5.92897
Aldehuela de Jerte,Cáceres,Aldehuela de Jerte,40.01008,-6.239764
Alía,Cáceres,Alía,39.448501,-5.217851
Aliseda,Cáceres,Aliseda,39.422152,-6.69244
Almaraz,Cáceres,Almaraz,39.814166,-5.676165
Almoharín,Cáceres,Almoharín,39.175217,-6.041539
Arroyo de la Luz,Cáceres,Arroyo de la Luz,39.483506,-6.582844
Arroyomolinos,Cáceres,Arroyomolinos,39.185568,-6.162929
Arroyomolinos de la Vera,Cáceres,Arroyomolinos de la Vera,40.05277,-5.85111
Baños de Montemayor,Cáceres,Baños de Montemayor,40.318803,-5.857728
Barrado,Cáceres,Barrado,40.08477,-5.88068
Belvís de Monroy,Cáceres,Belvís de Monroy,39.81859,-5.60327
Benquerencia,Cáceres,Benquerencia,39.30994,-6.08465
Berrocalejo,Cáceres,Berrocalejo,39.81948,-5.34951
Berzocana,Cáceres,Berzocana,39.43673,-5.46121
Bohonal de Ibor,Cáceres,Bohonal de Ibor,39.78392,-5.480828
Botija,Cáceres,Botija,39.345819,-6.074522
Brozas,Cáceres,Brozas,39.611341,-6.778873
Cabañas del Castillo,Cáceres,Cabañas del Castillo,39.54804,-5.51203
Cabezabellosa,Cáceres,Cabezabellosa,40.13763,-6.00086
Cabezuela del Valle,Cáceres,Cabezuela del Valle,40.193106,-5.806342
Cabrero,Cáceres,Cabrero,40.11324,-5.89293
Cáceres,Cáceres,Cáceres,39.464967,-6.377459
Cachorrilla,Cáceres,Cachorrilla,39.91557,-6.66909
Cadalso,Cáceres,Cadalso,40.23743,-6.54083
Calzadilla,Cáceres,Calzadilla,40.06014,-6.53328
Caminomorisco,Cáceres,Caminomorisco,40.32719,-6.28923
Campillo de Deleitosa,Cáceres,Campillo de Deleitosa,39.70297,-5.57436
Campo Lugar,Cáceres,Campo Lugar,39.16761,-5.75336
Cañamero,Cáceres,Cañamero,39.380414,-5.38797
Cañaveral,Cáceres,Cañaveral,39.793415,-6.389006
Carbajo,Cáceres,Carbajo,39.60333,-7.19565
Carcaboso,Cáceres,Carcaboso,40.049735,-6.214542
Carrascalejo,Cáceres,Carrascalejo,39.647639,-5.216582
Casar de Cáceres,Cáceres,Casar de Cáceres,39.561001,-6.417497
Casar de Palomero,Cáceres,Casar de Palomero,40.29483,-6.25698
Casares de las Hurdes,Cáceres,Casares de las Hurdes,40.43333,-6.28333
Casas de Don Antonio,Cáceres,Casas de Don Antonio,39.23578,-6.29143
Casas de Don Gómez,Cáceres,Casas de Don Gómez,40.00932,-6.60073
Casas de Millán,Cáceres,Casas de Millán,39.817491,-6.329281
Casas de Miravete,Cáceres,Casas de Miravete,39.72688,-5.74363
Casas del Castañar,Cáceres,Casas del Castañar,40.10785,-5.90509
Casas del Monte,Cáceres,Casas del Monte,40.203457,-5.960658
Casatejada,Cáceres,Casatejada,39.887505,-5.681793
Casillas de Coria,Cáceres,Casillas de Coria,39.96543,-6.63711
Castañar de Ibor,Cáceres,Castañar de Ibor,39.628869,-5.417838
Ceclavín,Cáceres,Ceclavín,39.821806,-6.772569
Cedillo,Cáceres,Cedillo,39.65099,-7.49817
Cerezo,Cáceres,Cerezo,40.23678,-6.22764
Cilleros,Cáceres,Cilleros,40.113164,-6.792239
Collado de la Vera,Cáceres,Collado de la Vera,40.05729,-5.72052
Conquista de la Sierra,Cáceres,Conquista de la Sierra,39.3507,-5.73464
Coria,Cáceres,Coria,39.98587,-6.533753
Cuacos de Yuste,Cáceres,Cuacos de Yuste,40.102726,-5.723831
Cumbre (La),Cáceres,La Cumbre,39.4046,-5.97635
Deleitosa,Cáceres,Deleitosa,39.643715,-5.646155
Descargamaría,Cáceres,Descargamaría,40.30446,-6.48666
Eljas,Cáceres,Eljas,40.217155,-6.846111
Escurial,Cáceres,Escurial,39.168245,-5.885497
Fresnedoso de Ibor,Cáceres,Fresnedoso de Ibor,39.68418,-5.50899
Galisteo,Cáceres,Galisteo,39.981585,-6.277335
Garciaz,Cáceres,Garciaz,39.41287,-5.62822
Garganta la Olla,Cáceres,Garganta la Olla,40.11049,-5.77665
Garganta (La),Cáceres,La Garganta,40.32888,-5.82321
Gargantilla,Cáceres,Gargantilla,40.234975,-5.903079
Gargüera,Cáceres,Gargüera,40.0613,-5.92782
Garrovillas de Alconétar,Cáceres,Garrovillas de Alconétar,39.711388,-6.548226
Garvín,Cáceres,Garvín,39.71984,-5.34678
Gata,Cáceres,Gata,40.237908,-6.596263
Gordo (El),Cáceres,El Gordo,39.8656,-5.34343
Granja (La),Cáceres,La Granja,40.15566,-6.88673
Guadalupe,Cáceres,Guadalupe,39.452274,-5.327189
Guijo de Coria,Cáceres,Guijo de Coria,40.10098,-6.46383
Guijo de Galisteo,Cáceres,Guijo de Galisteo,39.972094,-6.377561
Guijo de Granadilla,Cáceres,Guijo de Granadilla,40.192985,-6.16374
Guijo de Santa Bárbara,Cáceres,Guijo de Santa Bárbara,40.1541,-5.65414
Herguijuela,Cáceres,Herguijuela,39.37452,-5.76001
Hernán-Pérez,Cáceres,Hernán-Pérez,40.212823,-6.464001
Herrera de Alcántara,Cáceres,Herrera de Alcántara,39.63865,-7.40619
Herreruela,Cáceres,Herreruela,39.462021,-6.906893
Hervás,Cáceres,Hervás,40.272294,-5.862741
Higuera,Cáceres,Higuera,39.464967,-6.377459
Hinojal,Cáceres,Hinojal,39.708454,-6.356587
Holguera,Cáceres,Holguera,39.89814,-6.350222
Hoyos,Cáceres,Hoyos,40.163439,-6.724292
Huélaga,Cáceres,Huélaga,40.05582,-6.61568
Ibahernando,Cáceres,Ibahernando,39.325162,-5.918215
Jaraicejo,Cáceres,Jaraicejo,39.664956,-5.814435
Jaraíz de la Vera,Cáceres,Jaraíz de la Vera,40.03407,-5.75231
Jarandilla de la Vera,Cáceres,Jarandilla de la Vera,40.129322,-5.658795
Jarilla,Cáceres,Jarilla,39.12942,-6.15018
Jerte,Cáceres,Jerte,40.222299,-5.750755
Ladrillar,Cáceres,Ladrillar,40.46576,-6.22427
Logrosán,Cáceres,Logrosán,39.336539,-5.490481
Losar de la Vera,Cáceres,Losar de la Vera,40.121554,-5.604164
Madrigal de la Vera,Cáceres,Madrigal de la Vera,40.14772,-5.368682
Madrigalejo,Cáceres,Madrigalejo,39.1372,-5.628575
Madroñera,Cáceres,Madroñera,39.424389,-5.758214
Majadas,Cáceres,Majadas,39.942646,-5.746874
Malpartida de Cáceres,Cáceres,Malpartida de Cáceres,39.445685,-6.509214
Malpartida de Plasencia,Cáceres,Malpartida de Plasencia,39.978067,-6.044828
Marchagaz,Cáceres,Marchagaz,40.26769,-6.27485
Mata de Alcántara,Cáceres,Mata de Alcántara,39.71738,-6.81825
Membrío,Cáceres,Membrío,39.526818,-7.053254
Mesas de Ibor,Cáceres,Mesas de Ibor,39.75587,-5.54637
Miajadas,Cáceres,Miajadas,39.150756,-5.907272
Millanes,Cáceres,Millanes,39.84917,-5.58079
Mirabel,Cáceres,Mirabel,39.862175,-6.232815
Mohedas de Granadilla,Cáceres,Mohedas de Granadilla,40.268579,-6.202347
Monroy,Cáceres,Monroy,39.635988,-6.209761
Montánchez,Cáceres,Montánchez,39.225626,-6.149893
Montehermoso,Cáceres,Montehermoso,40.088083,-6.350407
Moraleja,Cáceres,Moraleja,40.068705,-6.658929
Morcillo,Cáceres,Morcillo,40.01884,-6.39746
Navaconcejo,Cáceres,Navaconcejo,40.177698,-5.830343
Navalmoral de la Mata,Cáceres,Navalmoral de la Mata,39.89158,-5.54064
Navalvillar de Ibor,Cáceres,Navalvillar de Ibor,39.5839,-5.41328
Navas del Madroño,Cáceres,Navas del Madroño,39.621833,-6.653625
Navezuelas,Cáceres,Navezuelas,39.50918,-5.43766
Nuñomoral,Cáceres,Nuñomoral,40.40692,-6.24636
Oliva de Plasencia,Cáceres,Oliva de Plasencia,40.11227,-6.08648
Palomero,Cáceres,Palomero,40.24688,-6.27706
Pasarón de la Vera,Cáceres,Pasarón de la Vera,40.05175,-5.82124
Pedroso de Acim,Cáceres,Pedroso de Acim,39.82522,-6.41251
Peraleda de la Mata,Cáceres,Peraleda de la Mata,39.853305,-5.460702
Peraleda de San Román,Cáceres,Peraleda de San Román,39.7413,-5.38726
Perales del Puerto,Cáceres,Perales del Puerto,40.156472,-6.681163
Pescueza,Cáceres,Pescueza,39.91807,-6.64589
Pesga (La),Cáceres,La Pesga,40.326122,-6.175329
Piedras Albas,Cáceres,Piedras Albas,39.78417,-6.92588
Pinofranqueado,Cáceres,Pinofranqueado,40.301987,-6.331637
Piornal,Cáceres,Piornal,40.115778,-5.84562
Plasencia,Cáceres,Plasencia,40.036822,-6.086921
Plasenzuela,Cáceres,Plasenzuela,39.38194,-6.04786
Portaje,Cáceres,Portaje,39.91757,-6.56218
Portezuelo,Cáceres,Portezuelo,39.81233,-6.47433
Pozuelo de Zarzón,Cáceres,Pozuelo de Zarzón,40.147514,-6.415008
Pueblonuevo de Miramontes,Cáceres,Pueblonuevo de Miramontes,40.0606,-5.37832
Puerto de Santa Cruz,Cáceres,Puerto de Santa Cruz,39.31631,-5.85875
Rebollar,Cáceres,Rebollar,40.15389,-5.89956
Riolobos,Cáceres,Riolobos,39.920144,-6.303836
Robledillo de Gata,Cáceres,Robledillo de Gata,40.32234,-6.47129
Robledillo de la Vera,Cáceres,Robledillo de la Vera,40.10093,-5.58896
Robledillo de Trujillo,Cáceres,Robledillo de Trujillo,39.26956,-5.98001
Robledollano,Cáceres,Robledollano,39.60962,-5.50855
Romangordo,Cáceres,Romangordo,39.74199,-5.70081
Rosalejo,Cáceres,Rosalejo,39.995503,-5.458201
Ruanes,Cáceres,Ruanes,39.32814,-6.01347
Salorino,Cáceres,Salorino,39.47759,-7.007589
Salvatierra de Santiago,Cáceres,Salvatierra de Santiago,39.30419,-6.031861
San Martín de Trevejo,Cáceres,San Martín de Trevejo,40.21241,-6.79534
Santa Ana,Cáceres,Santa Ana,39.333946,-5.969985
Santa Cruz de la Sierra,Cáceres,Santa Cruz de la Sierra,39.33635,-5.84561
Santa Cruz de Paniagua,Cáceres,Santa Cruz de Paniagua,40.19167,-6.34003
Santa Marta de Magasca,Cáceres,Santa Marta de Magasca,39.5115,-6.09881
Santiago de Alcántara,Cáceres,Santiago de Alcántara,39.60661,-7.24402
Santiago del Campo,Cáceres,Santiago del Campo,39.628357,-6.363441
Santibáñez el Alto,Cáceres,Santibáñez el Alto,40.18525,-6.54782
Santibáñez el Bajo,Cáceres,Santibáñez el Bajo,40.17637,-6.22441
Saucedilla,Cáceres,Saucedilla,39.853728,-5.67752
Segura de Toro,Cáceres,Segura de Toro,40.22427,-5.94836
Serradilla,Cáceres,Serradilla,39.827864,-6.14118
Serrejón,Cáceres,Serrejón,39.81735,-5.80263
Sierra de Fuentes,Cáceres,Sierra de Fuentes,39.440386,-6.272645
Talaván,Cáceres,Talaván,39.714993,-6.281074
Talaveruela de la Vera,Cáceres,Talaveruela de la Vera,40.12099,-5.52016
Talayuela,Cáceres,Talayuela,39.990877,-5.608348
Tejeda de Tiétar,Cáceres,Tejeda de Tiétar,40.0179,-5.86953
Tiétar,Cáceres,Tiétar,40.02945,-5.48192
Toril,Cáceres,Toril,39.89749,-5.7795
Tornavacas,Cáceres,Tornavacas,40.254733,-5.689378
Torno (El),Cáceres,El Torno,40.13578,-5.943982
Torre de Don Miguel,Cáceres,Torre de Don Miguel,40.22333,-6.57686
Torre de Santa María,Cáceres,Torre de Santa María,39.25441,-6.1161
Torrecilla de los Ángeles,Cáceres,Torrecilla de los Ángeles,40.24788,-6.41606
Torrecillas de la Tiesa,Cáceres,Torrecillas de la Tiesa,39.567325,-5.743064
Torrejón el Rubio,Cáceres,Torrejón el Rubio,39.77025,-6.01221
Torrejoncillo,Cáceres,Torrejoncillo,39.89776,-6.468197
Torremenga,Cáceres,Torremenga,40.04658,-5.77471
Torremocha,Cáceres,Torremocha,39.345824,-6.17299
Torreorgaz,Cáceres,Torreorgaz,39.3822,-6.249695
Torrequemada,Cáceres,Torrequemada,39.36664,-6.22052
Trujillo,Cáceres,Trujillo,39.458784,-5.880444
Valdastillas,Cáceres,Valdastillas,40.13293,-5.87932
Valdecañas de Tajo,Cáceres,Valdecañas de Tajo,39.75919,-5.61952
Valdefuentes,Cáceres,Valdefuentes,39.276366,-6.124788
Valdehúncar,Cáceres,Valdehúncar,39.83659,-5.52307
Valdelacasa de Tajo,Cáceres,Valdelacasa de Tajo,39.726541,-5.281909
Valdemorales,Cáceres,Valdemorales,39.20588,-6.06622
Valdeobispo,Cáceres,Valdeobispo,40.083129,-6.247516
Valencia de Alcántara,Cáceres,Valencia de Alcántara,39.409938,-7.245231
Valverde de la Vera,Cáceres,Valverde de la Vera,40.12268,-5.49541
Valverde del Fresno,Cáceres,Valverde del Fresno,40.220446,-6.879086
Vegaviana,Cáceres,Vegaviana,40.040401,-6.717876
Viandar de la Vera,Cáceres,Viandar de la Vera,40.12191,-5.53593
Villa del Campo,Cáceres,Villa del Campo,40.141599,-6.42824
Villa del Rey,Cáceres,Villa del Rey,39.65956,-6.82122
Villamesías,Cáceres,Villamesías,39.24568,-5.87307
Villamiel,Cáceres,Villamiel,40.15915,-6.797406
Villanueva de la Sierra,Cáceres,Villanueva de la Sierra,40.202464,-6.406564
Villanueva de la Vera,Cáceres,Villanueva de la Vera,40.130278,-5.461944
Villar de Plasencia,Cáceres,Villar de Plasencia,40.13773,-6.0279
Villar del Pedroso,Cáceres,Villar del Pedroso,39.706283,-5.195219
Villasbuenas de Gata,Cáceres,Villasbuenas de Gata,40.17879,-6.62641
Zarza de Granadilla,Cáceres,Zarza de Granadilla,40.235789,-6.047918
Zarza de Montánchez,Cáceres,Zarza de Montánchez,39.25713,-6.032631
Zarza la Mayor,Cáceres,Zarza la Mayor,39.876359,-6.861231
Zorita,Cáceres,Zorita,39.285188,-5.699297
Alcalá de los Gazules,Cádiz,Alcalá de los Gazules,36.461701,-5.725044
Alcalá del Valle,Cádiz,Alcalá del Valle,36.90478,-5.171373
Algar,Cádiz,Algar,36.656425,-5.65638
Algeciras,Cádiz,Algeciras,36.127604,-5.44932
Algodonales,Cádiz,Algodonales,36.881571,-5.404209
Arcos de la Frontera,Cádiz,Arcos de la Frontera,36.754698,-5.815401
Barbate,Cádiz,Barbate,36.191218,-5.923583
Barrios (Los),Cádiz,Los Barrios,36.184277,-5.489849
Benalup-Casas Viejas,Cádiz,Benalup-Casas Viejas,36.345558,-5.815958
Benaocaz,Cádiz,Benaocaz,36.723103,-5.480761
Bornos,Cádiz,Bornos,36.817922,-5.742991
Bosque (El),Cádiz,El Bosque,36.758655,-5.505452
Cádiz,Cádiz,Cádiz,36.518753,-6.279529
Castellar de la Frontera,Cádiz,Castellar de la Frontera,36.287078,-5.418971
Chiclana de la Frontera,Cádiz,Chiclana de la Frontera,36.420992,-6.148244
Chipiona,Cádiz,Chipiona,36.732842,-6.434289
Conil de la Frontera,Cádiz,Conil de la Frontera,36.281793,-6.091236
Espera,Cádiz,Espera,36.871896,-5.805104
Gastor (El),Cádiz,El Gastor,36.855079,-5.323397
Grazalema,Cádiz,Grazalema,36.758488,-5.368351
Jerez de la Frontera,Cádiz,Jerez de la Frontera,36.687916,-6.126648
Jimena de la Frontera,Cádiz,Jimena de la Frontera,36.431657,-5.448813
Línea de la Concepción (La),Cádiz,La Línea de la Concepción,36.166485,-5.349048
Medina Sidonia,Cádiz,Medina Sidonia,36.466056,-5.930786
Olvera,Cádiz,Olvera,36.934527,-5.259403
Paterna de Rivera,Cádiz,Paterna de Rivera,36.523235,-5.864429
Prado del Rey,Cádiz,Prado del Rey,36.787994,-5.556229
Puerto de Santa María (El),Cádiz,El Puerto de Santa María,36.595032,-6.234054
Puerto Real,Cádiz,Puerto Real,36.532168,-6.191562
Puerto Serrano,Cádiz,Puerto Serrano,36.518753,-6.279529
Rota,Cádiz,Rota,36.635105,-6.353697
San Fernando,Cádiz,San Fernando,36.461347,-6.203417
San José del Valle,Cádiz,San José del Valle,36.606232,-5.799889
San Martín del Tesorillo,Cádiz,San Martín del Tesorillo,36.341276,-5.32157
San Roque,Cádiz,San Roque,36.210953,-5.385595
Sanlúcar de Barrameda,Cádiz,Sanlúcar de Barrameda,36.778636,-6.348714
Setenil de las Bodegas,Cádiz,Setenil de las Bodegas,36.862102,-5.181659
Tarifa,Cádiz,Tarifa,36.014082,-5.604413
Torre Alháquime,Cádiz,Torre Alháquime,36.91588,-5.23381
Trebujena,Cádiz,Trebujena,36.869243,-6.176292
Ubrique,Cádiz,Ubrique,36.677008,-5.445459
Vejer de la Frontera,Cádiz,Vejer de la Frontera,36.251431,-5.968254
Villaluenga del Rosario,Cádiz,Villaluenga del Rosario,36.69644,-5.38601
Villamartín,Cádiz,Villamartín,36.859722,-5.644071
Zahara,Cádiz,Zahara,36.839145,-5.391021
Aín,Castellón,Aín,39.892802,-0.348672
Albocàsser,Castellón,Albocàsser,40.356897,0.023953
Alcalà de Xivert,Castellón,Alcalà de Xivert,40.3051,0.225807
Alcora (l'),Castellón,L' Alcora,40.06667,-0.2
Alcudia de Veo,Castellón,Alcudia de Veo,39.91667,-0.35
Alfondeguilla,Castellón,Alfondeguilla,39.83333,-0.26667
Algimia de Almonacid,Castellón,Algimia de Almonacid,39.91667,-0.43333
Almassora,Castellón,Almassora,39.947883,-0.064248
Almedíjar,Castellón,Almedíjar,39.86667,-0.4
Almenara,Castellón,Almenara,39.753129,-0.224747
Alqueries (les)/Alquerías del Niño Perdido,Castellón,Les Alqueries/Alquerías del Niño Perdido,39.895098,-0.108965
Altura,Castellón,Altura,39.850324,-0.513293
Arañuel,Castellón,Arañuel,40.06667,-0.48333
Ares del Maestrat,Castellón,Ares del Maestrat,40.45675,-0.13267
Argelita,Castellón,Argelita,40.05,-0.35
Artana,Castellón,Artana,39.891289,-0.257265
Atzeneta del Maestrat,Castellón,Atzeneta del Maestrat,40.216194,-0.170998
Ayódar,Castellón,Ayódar,40.0,-0.36667
Azuébar,Castellón,Azuébar,39.83333,-0.36667
Barracas,Castellón,Barracas,40.01667,-0.68333
Bejís,Castellón,Bejís,39.9,-0.7
Benafer,Castellón,Benafer,39.93333,-0.56667
Benafigos,Castellón,Benafigos,40.27641,-0.20772
Benassal,Castellón,Benassal,40.379425,-0.142387
Benicarló,Castellón,Benicarló,40.420695,0.423162
Benicasim/Benicàssim,Castellón,Benicasim/Benicàssim,40.050798,0.062834
Benlloc,Castellón,Benlloc,40.210593,0.026723
Betxí,Castellón,Betxí,39.927581,-0.199285
Borriana/Burriana,Castellón,Borriana/Burriana,39.888399,-0.085748
