municipio,provincia,municipio_nombre_humano,codigo_INE,lat,lon
Valverde de Alcalá,Madrid,Valverde de Alcalá,28166,40.41667,-3.29631
Valverde de Burguillos,Badajoz,Valverde de Burguillos,6142,38.3271,-6.53648
Valverde de Campos,Valladolid,Valverde de Campos,47185,41.8351,-5.03674
Valverde de Júcar,Cuenca,Valverde de Júcar,16236,39.719566,-2.220759
Valverde de la Vera,Cáceres,Valverde de la Vera,10204,40.12268,-5.49541
Valverde de la Virgen,León,Valverde de la Virgen,24189,42.56823,-5.68461
Valverde de Leganés,Badajoz,Valverde de Leganés,6143,38.670196,-6.980389
Valverde de Llerena,Badajoz,Valverde de Llerena,6144,38.213203,-5.821879
Valverde de los Arroyos,Guadalajara,Valverde de los Arroyos,19311,41.1293,-3.23333
Valverde de Mérida,Badajoz,Valverde de Mérida,6145,38.911671,-6.219633
Valverde de Valdelacasa,Salamanca,Valverde de Valdelacasa,37341,40.48155,-5.78145
Valverde del Camino,Huelva,Valverde del Camino,21072,37.573619,-6.753914
Valverde del Fresno,Cáceres,Valverde del Fresno,10205,40.220446,-6.879086
Valverde del Majano,Segovia,Valverde del Majano,40216,40.959711,-4.206126
Valverde-Enrique,León,Valverde-Enrique,24190,42.30459,-5.2999
Valverdejo,Cuenca,Valverdejo,16237,39.61667,-2.01667
Valverdón,Salamanca,Valverdón,37342,41.04691,-5.76955
Vandellòs i l'Hospitalet de l'Infant,Tarragona,Vandellòs i l'Hospitalet de l'Infant,43162,40.99318,0.92105
Vansa i Fórnols (La),Lleida,La Vansa i Fórnols,25909,42.24173,1.49487
Vara de Rey,Cuenca,Vara de Rey,16238,39.425453,-2.294131
Veciana,Barcelona,Veciana,8297,41.672325,1.482873
Vecilla (La),León,La Vecilla,24193,42.84852,-5.40643
Vecinos,Salamanca,Vecinos,37344,40.77875,-5.87815
Vedra,A Coruña,Vedra,15089,42.828486,-8.486296
Vega de Espinareda,León,Vega de Espinareda,24196,42.72537,-6.65439
Vega de Infanzones,León,Vega de Infanzones,24197,42.48116,-5.53295
Vega de Liébana,Cantabria,Vega de Liébana,39096,43.07684,-4.67018
Vega de Pas,Cantabria,Vega de Pas,39097,43.15692,-3.78316
Vega de Ruiponce,Valladolid,Vega de Ruiponce,47187,42.18808,-5.11477
Vega de San Mateo,Las Palmas,Vega de San Mateo,35033,28.009717,-15.531733
Vega de Santa María,Ávila,Vega de Santa María,5253,40.83618,-4.64287
Vega de Tera,Zamora,Vega de Tera,49231,41.99759,-6.125
Vega de Tirados,Salamanca,Vega de Tirados,37345,41.02543,-5.88667
Vega de Valcarce,León,Vega de Valcarce,24198,42.66068,-6.93784
Vega de Valdetronco,Valladolid,Vega de Valdetronco,47188,41.59364,-5.11319
Vega de Villalobos,Zamora,Vega de Villalobos,49232,41.97057,-5.46324
Vega del Codorno,Cuenca,Vega del Codorno,16239,40.42457,-1.91312
Vegacervera,León,Vegacervera,24194,42.88808,-5.53549
Vegadeo,Asturias,Vegadeo,33074,43.465292,-7.049725
Vegalatrave,Zamora,Vegalatrave,49233,41.70026,-6.10675
Veganzones,Segovia,Veganzones,40222,41.19308,-3.99329
Vegaquemada,León,Vegaquemada,24199,42.8187,-5.33242
Vegas de Matute,Segovia,Vegas de Matute,40223,40.79476,-4.27762
Vegas del Condado,León,Vegas del Condado,24201,42.683322,-5.426568
Vegas del Genil,Granada,Vegas del Genil,18911,37.16966,-3.68933
Vegaviana,Cáceres,Vegaviana,10902,40.040401,-6.717876
Veguillas (Las),Salamanca,Las Veguillas,37346,40.71583,-5.8327
Veguillas de la Sierra,Teruel,Veguillas de la Sierra,44250,40.15,-1.4
Veiga (A),Ourense,A Veiga,32083,42.13859,-7.93067
Vejer de la Frontera,Cádiz,Vejer de la Frontera,11039,36.251431,-5.968254
Velada,Toledo,Velada,45181,39.977666,-4.977037
Velamazán,Soria,Velamazán,42200,41.44894,-2.69934
Velascálvaro,Valladolid,Velascálvaro,47189,41.23028,-4.97242
Velayos,Ávila,Velayos,5254,40.84157,-4.62324
Velefique,Almería,Velefique,4097,37.19407,-2.40155
Vélez de Benaudalla,Granada,Vélez de Benaudalla,18184,36.831436,-3.515413
Vélez-Blanco,Almería,Vélez-Blanco,4098,37.692512,-2.095392
Vélez-Málaga,Málaga,Vélez-Málaga,29094,36.778021,-4.099615
Vélez-Rubio,Almería,Vélez-Rubio,4099,37.647982,-2.075089
Velilla,Valladolid,Velilla,47190,41.56375,-4.996082
Velilla de Cinca,Huesca,Velilla de Cinca,22245,41.586178,0.259508
Velilla de Ebro,Zaragoza,Velilla de Ebro,50278,41.374197,-0.43522
Velilla de Jiloca,Zaragoza,Velilla de Jiloca,50279,41.27509,-1.60396
Velilla de la Sierra,Soria,Velilla de la Sierra,42201,41.796173,-2.415301
Velilla de los Ajos,Soria,Velilla de los Ajos,42202,41.49058,-2.25579
Velilla de San Antonio,Madrid,Velilla de San Antonio,28167,40.356279,-3.478247
Velilla del Río Carrión,Palencia,Velilla del Río Carrión,34199,42.826847,-4.845649
Vellés (La),Salamanca,La Vellés,37347,41.07399,-5.56824
Vellisca,Cuenca,Vellisca,16240,40.12965,-2.81444
Velliza,Valladolid,Velliza,47191,41.57918,-4.94655
Vellón (El),Madrid,El Vellón,28168,40.767816,-3.582811
Vencillón,Huesca,Vencillón,22909,41.70502,0.32427
Vendrell (El),Tarragona,El Vendrell,43163,41.225825,1.543556
Venialbo,Zamora,Venialbo,49234,41.38957,-5.53596
Venta de Baños,Palencia,Venta de Baños,34023,41.921322,-4.493216
Venta del Moro,Valencia,Venta del Moro,46254,39.48333,-1.35
Ventalló,Girona,Ventalló,17210,42.14921,3.02635
Ventas con Peña Aguilera (Las),Toledo,Las Ventas con Peña Aguilera,45182,39.5762,-4.228738
Ventas de Huelma,Granada,Ventas de Huelma,18185,37.0684,-3.81983
Ventas de Retamosa (Las),Toledo,Las Ventas de Retamosa,45183,40.154609,-4.113561
Ventas de San Julián (Las),Toledo,Las Ventas de San Julián,45184,40.00894,-5.29512
Ventosa,La Rioja,Ventosa,26163,42.40495,-2.62651
Ventosa de la Cuesta,Valladolid,Ventosa de la Cuesta,47192,41.4111,-4.82932
Ventosa del Río Almar,Salamanca,Ventosa del Río Almar,37348,40.92728,-5.34838
Ventosilla y Tejadilla,Segovia,Ventosilla y Tejadilla,40224,41.184871,-3.687461
Ventrosa,La Rioja,Ventrosa,26164,42.15705,-2.85044
Venturada,Madrid,Venturada,28169,40.796687,-3.602019
Vera,Almería,Vera,4100,37.246352,-1.868843
Vera de Moncayo,Zaragoza,Vera de Moncayo,50280,41.824,-1.68799
Verdú,Lleida,Verdú,25242,41.609331,1.14214
Verea,Ourense,Verea,32084,42.10653,-8.00092
Verger (el),Alicante,el Verger,3138,38.856576,0.013177
Verges,Girona,Verges,17211,42.062228,3.047095
Verín,Ourense,Verín,32085,41.941726,-7.435976
Vertavillo,Palencia,Vertavillo,34201,41.83281,-4.32707
Vespella de Gaià,Tarragona,Vespella de Gaià,43164,41.209387,1.368754
Vezdemarbán,Zamora,Vezdemarbán,49235,41.65601,-5.365983
Viacamp y Litera,Huesca,Viacamp y Litera,22247,42.078087,0.640486
Viana,Navarra,Viana,31251,42.510369,-2.369423
Viana de Cega,Valladolid,Viana de Cega,47193,41.526028,-4.750366
Viana de Duero,Soria,Viana de Duero,42204,41.53406,-2.46099
Viana de Jadraque,Guadalajara,Viana de Jadraque,19314,41.02577,-2.76966
Viana do Bolo,Ourense,Viana do Bolo,32086,42.178161,-7.11256
Viandar de la Vera,Cáceres,Viandar de la Vera,10206,40.12191,-5.53593
Vianos,Albacete,Vianos,2076,38.63316,-2.50045
Viator,Almería,Viator,4101,36.882156,-2.417627
Vic,Barcelona,Vic,8298,41.923104,2.256585
Vícar,Almería,Vícar,4102,36.80006,-2.647875
Vicedo (O),Lugo,O Vicedo,27064,43.73358,-7.67416
Vicién,Huesca,Vicién,22248,42.04713,-0.45021
Victoria (La),Córdoba,La Victoria,38051,37.681336,-4.85272
Victoria de Acentejo (La),Santa Cruz de Tenerife,La Victoria de Acentejo,14065,28.428907,-16.466815
Vid de Bureba (La),Burgos,La Vid de Bureba,9422,42.63068,-3.30074
Vid de Ojeda (La),Palencia,La Vid de Ojeda,34093,42.654919,-4.38798
Vid y Barrios (La),Burgos,La Vid y Barrios,9421,41.629121,-3.488094
Vidángoz/Bidankoze,Navarra,Vidángoz/Bidankoze,31252,42.81912,-1.00525
Vidayanes,Zamora,Vidayanes,49236,41.91012,-5.57424
Videmala,Zamora,Videmala,49237,41.61299,-6.04056
Vídola (La),Salamanca,La Vídola,37349,41.15434,-6.48733
Vidrà,Girona,Vidrà,17212,42.12285,2.30977
Vidreres,Girona,Vidreres,17213,41.790542,2.779163
Vielha e Mijaran,Lleida,Vielha e Mijaran,25243,42.703374,0.795577
Vierlas,Zaragoza,Vierlas,50281,41.92708,-1.68123
Vigo,Pontevedra,Vigo,36057,42.23257,-8.726811
Viguera,La Rioja,Viguera,26165,42.30934,-2.53334
Vila de Cruces,Pontevedra,Vila de Cruces,36059,42.791441,-8.163411
Vila-real,Castellón,Vila-real,12135,39.9383,-0.10087
Vila-rodona,Tarragona,Vila-rodona,43170,41.311425,1.358527
Vila-sacra,Girona,Vila-sacra,17230,42.26578,3.01839
Vila-sana,Lleida,Vila-sana,25252,41.66259,0.92731
Vila-seca,Tarragona,Vila-seca,43171,41.112013,1.148501
Vilabella,Tarragona,Vilabella,43165,41.247985,1.331121
Vilabertran,Girona,Vilabertran,17214,42.28255,2.98144
Vilablareix,Girona,Vilablareix,17215,41.95746,2.77377
Vilaboa,Pontevedra,Vilaboa,36058,42.36667,-8.63333
Vilada,Barcelona,Vilada,8299,42.13695,1.93162
Viladamat,Girona,Viladamat,17217,42.135879,3.07108
Viladasens,Girona,Viladasens,17216,42.08333,2.93333
Viladecans,Barcelona,Viladecans,8301,41.321979,2.010207
Viladecavalls,Barcelona,Viladecavalls,8300,41.559685,1.953131
Vilademuls,Girona,Vilademuls,17218,42.1389,2.88819
Viladrau,Girona,Viladrau,17220,41.84746,2.39019
Vilafamés,Castellón,Vilafamés,12128,40.116555,-0.050943
Vilafant,Girona,Vilafant,17221,42.247334,2.937025
